E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
0.00634321,0.99898126,0.99915177,0.26063940,0.86871865,0.00073695,0.15927017,0.64272227,0.99913125,0.00115199,0.00017817,0.62662701,0.99916605
0.00685649,0.99897068,0.99915105,0.25452623,0.83366574,0.00089330,0.00000001,0.59473068,0.99912264,0.00068877,0.00000000,0.59649836,0.99916479
0.00847075,0.99889813,0.99915034,0.25386600,0.83785542,0.00110403,0.00000001,0.60278091,0.99912512,0.00084672,0.00000000,0.59923392,0.99916430
0.00462079,0.99887724,0.99914844,0.26534859,0.84893563,0.00076160,0.00000008,0.60917802,0.99912435,0.00057119,0.00000000,0.60188835,0.99916208
0.00077582,0.99883375,0.99914407,0.37494607,0.91063401,0.00001895,0.63068943,0.43847956,0.99905943,0.00005749,0.32293876,0.62040920,0.99913206
0.43524589,0.99948194,0.99920760,0.25117313,0.84247509,0.01539261,0.00358547,0.63863604,0.99912424,0.01239338,0.00000000,0.61408980,0.99913967
0.00590948,0.99912391,0.99913395,0.25797286,0.83985525,0.00084812,0.00000004,0.59314346,0.99909998,0.00064833,0.00000000,0.59544338,0.99914346
0.00515854,0.99917807,0.99913421,0.25973220,0.83889791,0.00084596,0.00008419,0.61361928,0.99910722,0.00064509,0.00000001,0.60559508,0.99914602
0.52360153,0.99949533,0.99913801,0.32112783,0.83787606,0.01951703,0.00063893,0.64047600,0.99914367,0.01633327,0.00000010,0.61590236,0.99913285
0.00398929,0.99926870,0.99913377,0.34061566,0.91452506,0.00017284,0.52551410,0.66834594,0.99910500,0.00027252,0.37975148,0.64672852,0.99914525
0.01180003,0.99928181,0.99912984,0.27172368,0.84890050,0.00218635,0.00010358,0.64677706,0.99910886,0.00174310,0.00000000,0.62032076,0.99914250
0.02445968,0.99939080,0.99912746,0.27736706,0.85751320,0.00448465,0.00000092,0.65602326,0.99909351,0.00358462,0.00000000,0.62415153,0.99912534
0.87192074,0.99951694,0.99914022,0.27255389,0.83249857,0.02103161,0.00120109,0.63853073,0.99909456,0.01655472,0.00000001,0.61401801,0.99912408
0.52415960,0.99951479,0.99912160,0.31216662,0.83883347,0.01984053,0.00168217,0.64253534,0.99910601,0.01585324,0.00000001,0.61609063,0.99912453
0.37321722,0.99951285,0.99912341,0.30481820,0.85081598,0.01834252,0.00042561,0.65023479,0.99909518,0.01451426,0.00000003,0.62000656,0.99912252
0.73787586,0.99952727,0.99912496,0.29006209,0.84006922,0.02051659,0.00169979,0.63847692,0.99910198,0.01640447,0.00000000,0.61405071,0.99912259
0.67641947,0.99952946,0.99912165,0.29661890,0.83758850,0.02187224,0.00062385,0.64556203,0.99909326,0.01736861,0.00000000,0.61759473,0.99911769
0.53514082,0.99953040,0.99911271,0.30966414,0.83956052,0.01984598,0.00432574,0.64379927,0.99909934,0.01609072,0.00000000,0.61683379,0.99911431
0.70780753,0.99953854,0.99911409,0.29567337,0.84091257,0.02160052,0.00118201,0.64313946,0.99908448,0.01715741,0.00000001,0.61638211,0.99911195
0.55915328,0.99953864,0.99910319,0.31887565,0.83888769,0.01860759,0.00233353,0.63795970,0.99912798,0.01626986,0.00000000,0.61545931,0.99910509
0.77681381,0.99954704,0.99910659,0.29049640,0.83935955,0.02125831,0.00450796,0.64177195,0.99908559,0.01719286,0.00000000,0.61574611,0.99910332
0.57014793,0.99954673,0.99910156,0.30473210,0.83523003,0.02057673,0.00155692,0.64339835,0.99907248,0.01635596,0.00000001,0.61651454,0.99910023
0.67621232,0.99954575,0.99910037,0.30052034,0.83703198,0.02105641,0.00249433,0.64045030,0.99907793,0.01689592,0.00000000,0.61510252,0.99910047
0.57410922,0.99953824,0.99909492,0.31963511,0.83862296,0.01880393,0.00169739,0.63636703,0.99911918,0.01638890,0.00000000,0.61463038,0.99909518
0.69641710,0.99953657,0.99909186,0.29352388,0.83922144,0.02065827,0.00471217,0.64107953,0.99906959,0.01673589,0.00000000,0.61543191,0.99908879
0.71933224,0.99953182,0.99908963,0.29407292,0.83397347,0.02130611,0.00074763,0.64153864,0.99906361,0.01693868,0.00000000,0.61561458,0.99908983
0.16404114,0.99949523,0.99908707,0.30434385,0.84459419,0.01352377,0.00000167,0.64839347,0.99905918,0.01073483,0.00000007,0.61928887,0.99908815
0.46961599,0.99951629,0.99908596,0.29850367,0.84549518,0.01867918,0.00044583,0.64586647,0.99908169,0.01551224,0.00000324,0.61862353,0.99908297
0.67267547,0.99951643,0.99908839,0.29174626,0.84368895,0.02081743,0.00057017,0.64436716,0.99906155,0.01652747,0.00000000,0.61696712,0.99908457
0.10558771,0.99946116,0.99908149,0.29824196,0.84413081,0.01129174,0.00027108,0.65719769,0.99905755,0.00898572,0.00000001,0.62390310,0.99908518
0.05729224,0.99943347,0.99907444,0.29340540,0.84966705,0.00704867,0.00000002,0.65080624,0.99905438,0.00560921,0.00000000,0.62092149,0.99908473
0.65368254,0.99950023,0.99908144,0.30241114,0.83462677,0.02186721,0.00117207,0.64357737,0.99905022,0.01737325,0.00000000,0.61662041,0.99907788
0.71095373,0.99949701,0.99909131,0.29095444,0.83591773,0.02116320,0.00103771,0.64130344,0.99906618,0.01700766,0.00000000,0.61563681,0.99908330
0.00380119,0.99916982,0.99907764,0.26160936,0.85110052,0.00065756,0.04404659,0.62129831,0.99904811,0.00059732,0.00000000,0.61169487,0.99908631
0.00547392,0.99909130,0.99907931,0.25865977,0.86354571,0.00108171,0.00304156,0.63446571,0.99905700,0.00087231,0.00000000,0.61604486,0.99909194
0.00188299,0.99908765,0.99907030,0.36303076,0.92465318,0.00004755,0.67442807,0.64506926,0.99904160,0.00007894,0.50241450,0.64595150,0.99908876
0.56546487,0.99947516,0.99920183,0.26864582,0.83851674,0.01821133,0.00559291,0.64122069,0.99909387,0.01452620,0.00000086,0.61485829,0.99908999
0.00832523,0.99897894,0.99907082,0.26245293,0.85359262,0.00141752,0.00000000,0.62326879,0.99904749,0.00110289,0.00000000,0.60921392,0.99908483
0.00384259,0.99903140,0.99906916,0.29767472,0.87730478,0.00039717,0.24121100,0.64525715,0.99904599,0.00077525,0.02094949,0.63375423,0.99908471
0.00121849,0.99882385,0.99907162,0.30476785,0.93444254,0.00003731,0.51531500,0.45537745,0.99898083,0.00015660,0.15188163,0.62065121,0.99905345
0.00556511,0.99879251,0.99906947,0.27126743,0.86499943,0.00088479,0.04791638,0.63212981,0.99904731,0.00084024,0.00000009,0.61649702,0.99908465
0.00954950,0.99879869,0.99907065,0.23339844,0.83793779,0.00154377,0.00000004,0.62584272,0.99903922,0.00121322,0.00000000,0.61100791,0.99907772
0.00650980,0.99880957,0.99906859,0.24938209,0.85368718,0.00123911,0.00000009,0.63264419,0.99904833,0.00096361,0.00000000,0.61376690,0.99908303
0.00640661,0.99882144,0.99906671,0.25940775,0.84599367,0.00058034,0.18378386,0.63008363,0.99904064,0.00098396,0.00025563,0.62151296,0.99907616
0.00518504,0.99875275,0.99907183,0.23311592,0.86074126,0.00075364,0.11122754,0.63975920,0.99904982,0.00095411,0.00000044,0.62410728,0.99908525
0.00528036,0.99869336,0.99907261,0.27267585,0.87025171,0.00053543,0.19440188,0.63573272,0.99904564,0.00095885,0.00020440,0.62605346,0.99908197
0.00835718,0.99867266,0.99906864,0.26084768,0.85527699,0.00128505,0.04176316,0.63845748,0.99904695,0.00121636,0.00000000,0.61862073,0.99908215
0.01020621,0.99865705,0.99906819,0.25415498,0.84937605,0.00176672,0.00000002,0.63270899,0.99904980,0.00139895,0.00000000,0.61398434,0.99908670
0.00882181,0.99863060,0.99906807,0.25189299,0.85855903,0.00166154,0.00005191,0.63503607,0.99904558,0.00131293,0.00000040,0.61535664,0.99908324
0.00925833,0.99861430,0.99906594,0.24271688,0.84090861,0.00143912,0.00000000,0.61423833,0.99903899,0.00113536,0.00000000,0.60558634,0.99907820
0.00816266,0.99858048,0.99906679,0.25172733,0.86245624,0.00134652,0.05821725,0.64664963,0.99904559,0.00136705,0.00022346,0.62310754,0.99907999
0.00958197,0.99856937,0.99906637,0.24614656,0.86002853,0.00127969,0.09660756,0.64667557,0.99904364,0.00154141,0.00007380,0.62430657,0.99907765
0.00996086,0.99860794,0.99906580,0.24420460,0.84783922,0.00161173,0.00000003,0.62180856,0.99903962,0.00126952,0.00000000,0.60860347,0.99907655
0.01123982,0.99861479,0.99906256,0.24922572,0.84755276,0.00158380,0.05622291,0.64284622,0.99903796,0.00160974,0.00000000,0.62084694,0.99907329
0.01321836,0.99863692,0.99906269,0.24795683,0.83972339,0.00208309,0.00000002,0.63586372,0.99902270,0.00166889,0.00000000,0.61521215,0.99905787
0.01064137,0.99863650,0.99905883,0.26535514,0.86073515,0.00140882,0.09536932,0.64799815,0.99903955,0.00169096,0.00000000,0.62458540,0.99907244
0.01201307,0.99867341,0.99905846,0.24668563,0.83757213,0.00190029,0.00000001,0.63140031,0.99903339,0.00150986,0.00000000,0.61327605,0.99906994
0.00874257,0.99870335,0.99908196,0.23655113,0.86151763,0.00150195,0.00916428,0.63113239,0.99903784,0.00124851,0.00000000,0.61403565,0.99907527
0.00699940,0.99870322,0.99907100,0.23352975,0.85541357,0.00103214,0.07250651,0.63625581,0.99904688,0.00112985,0.00000001,0.61990324,0.99908159
0.01147712,0.99878476,0.99905435,0.25618562,0.84920647,0.00197563,0.00000018,0.63598626,0.99902994,0.00156655,0.00000000,0.61502472,0.99906377
0.01020192,0.99882343,0.99905019,0.26162515,0.84975669,0.00178612,0.00830470,0.64417313,0.99903295,0.00147459,0.00000000,0.61982829,0.99906775
0.00828718,0.99887472,0.99904580,0.24713373,0.84750931,0.00166804,0.00001803,0.64329845,0.99902141,0.00132346,0.00000002,0.61958816,0.99905743
0.00505871,0.99890960,0.99904630,0.26078594,0.84005977,0.00108268,0.01338012,0.64187043,0.99902403,0.00087608,0.00000001,0.61970585,0.99906029
0.00710276,0.99900887,0.99904427,0.25532351,0.85403719,0.00135911,0.00000001,0.62860648,0.99902343,0.00105222,0.00000000,0.61210642,0.99905905
0.00376286,0.99904102,0.99904029,0.28813258,0.87646870,0.00023049,0.39879154,0.65339748,0.99901941,0.00041849,0.20276613,0.63769805,0.99905811
0.09640908,0.99928006,0.99904170,0.30104303,0.85872006,0.01059736,0.00021849,0.65512046,0.99902296,0.00842139,0.00000000,0.62280832,0.99905171
0.66362794,0.99932807,0.99905006,0.27270067,0.83794389,0.01946456,0.00178841,0.63741687,0.99902104,0.01556217,0.00000000,0.61352538,0.99904462
0.64103443,0.99932294,0.99903890,0.31038233,0.84019979,0.02197378,0.00045365,0.64365340,0.99901685,0.01744168,0.00000000,0.61664868,0.99904279
0.05646978,0.99922619,0.99903095,0.28982093,0.84438333,0.00812767,0.00000264,0.65840163,0.99900400,0.00645493,0.00000015,0.62468219,0.99903372
0.14406799,0.99925715,0.99903027,0.30810208,0.84659181,0.01332965,0.00001055,0.65462843,0.99901196,0.01055566,0.00000000,0.62241361,0.99904032
0.44893455,0.99930089,0.99904008,0.27407599,0.84097900,0.01681810,0.00066894,0.63857028,0.99901308,0.01336749,0.00000001,0.61412394,0.99903992
0.75182530,0.99930641,0.99903423,0.28163224,0.84153860,0.02069111,0.00558449,0.64305697,0.99901703,0.01682130,0.00000510,0.61642498,0.99903367
0.56342953,0.99929651,0.99902913,0.29376431,0.84003787,0.01978914,0.00399000,0.64291170,0.99901077,0.01598077,0.00000000,0.61639554,0.99903367
0.54246328,0.99928910,0.99902872,0.30352171,0.83700480,0.02000636,0.00043503,0.64178746,0.99901400,0.01586429,0.00000000,0.61565137,0.99903491
0.62733089,0.99928792,0.99903047,0.29704448,0.84272356,0.02145949,0.00055466,0.64637295,0.99900846,0.01703307,0.00000000,0.61801890,0.99903386
0.63908236,0.99928308,0.99902919,0.28742795,0.84166607,0.02059997,0.00157172,0.64544442,0.99900806,0.01643053,0.00000000,0.61756102,0.99903174
0.57967349,0.99927578,0.99902235,0.31953449,0.83579893,0.02122542,0.00102283,0.64222004,0.99899879,0.01685843,0.00000001,0.61594060,0.99902688
0.87342465,0.99927748,0.99902805,0.27831109,0.83795735,0.02166570,0.00093556,0.63770336,0.99900105,0.01725590,0.00000000,0.61364955,0.99902578
0.50083731,0.99926437,0.99902393,0.31489177,0.83989109,0.01928748,0.00177136,0.64102716,0.99903444,0.01613237,0.00000033,0.61611915,0.99903065
0.58066874,0.99926076,0.99902493,0.29381807,0.84076855,0.01998418,0.00244728,0.64067907,0.99900449,0.01603549,0.00000000,0.61523585,0.99902860
0.57071533,0.99925596,0.99902102,0.30667373,0.83786215,0.02109389,0.00039903,0.64503966,0.99899890,0.01671933,0.00000001,0.61738178,0.99902663
0.38032961,0.99924431,0.99902377,0.30390368,0.84346134,0.01805390,0.00155684,0.64605764,0.99900587,0.01447547,0.00000000,0.61803021,0.99902804
0.53209471,0.99924359,0.99903132,0.27207841,0.83971957,0.01661045,0.00272007,0.63641570,0.99904908,0.01425297,0.00000000,0.61410692,0.99903006
0.64192387,0.99924339,0.99902499,0.29867449,0.83986610,0.02136886,0.00286822,0.64610468,0.99900563,0.01715059,0.00000001,0.61794070,0.99902896
0.59879479,0.99923681,0.99902513,0.29975612,0.83825959,0.02097326,0.00140542,0.64499973,0.99900221,0.01666602,0.00000000,0.61733832,0.99902990
0.66018831,0.99923319,0.99902550,0.28974043,0.83591908,0.02011985,0.00145154,0.64030683,0.99900541,0.01604995,0.00000000,0.61499551,0.99903004
0.55379114,0.99922755,0.99902277,0.30187138,0.83860313,0.01791260,0.00049688,0.63834752,0.99905216,0.01567115,0.00000858,0.61579763,0.99903162
0.43282967,0.99922662,0.99902277,0.29383720,0.83846998,0.01809283,0.00039590,0.64240992,0.99900520,0.01440641,0.00000000,0.61612663,0.99902897
0.53246473,0.99923465,0.99901770,0.30992812,0.84169934,0.01953098,0.00504753,0.64408697,0.99900914,0.01590100,0.00000487,0.61702939,0.99902446
0.18675268,0.99921572,0.99901348,0.29514281,0.84381953,0.01359348,0.03262139,0.65766742,0.99899528,0.01216390,0.00560411,0.62457783,0.99902323
0.69924308,0.99924781,0.99903875,0.27164949,0.84122844,0.01938125,0.00105335,0.63828772,0.99899220,0.01543481,0.00000000,0.61394676,0.99901750
0.66515299,0.99924998,0.99901518,0.29468682,0.84112776,0.02090811,0.00500120,0.64229857,0.99899880,0.01698409,0.00000001,0.61610669,0.99901892
0.49251937,0.99924678,0.99900783,0.31569776,0.83687393,0.01994800,0.00131816,0.64654680,0.99901791,0.01655304,0.00000000,0.61886576,0.99901642
0.44947494,0.99925056,0.99900632,0.31344772,0.84235569,0.01987206,0.00048746,0.64621327,0.99897225,0.01546047,0.00000000,0.61765883,0.99901153
0.77580201,0.99926407,0.99900983,0.27450696,0.84054234,0.02041294,0.00114663,0.63746835,0.99898433,0.01625669,0.00000001,0.61350829,0.99900846
0.65788268,0.99926564,0.99901498,0.26110928,0.83610366,0.01892021,0.00264486,0.63842915,0.99898605,0.01518957,0.00000000,0.61406083,0.99900858
0.63143425,0.99926485,0.99900501,0.29307213,0.83696609,0.02108530,0.00096220,0.64426041,0.99898307,0.01677512,0.00000001,0.61696533,0.99900821
0.61059335,0.99927128,0.99899894,0.30712773,0.83603826,0.02128676,0.00197218,0.64094361,0.99897835,0.01703255,0.00000000,0.61534933,0.99900320
0.70830070,0.99927900,0.99900061,0.29308188,0.83994178,0.02060180,0.00374875,0.64042908,0.99898151,0.01659852,0.00000000,0.61505045,0.99900160
0.69558769,0.99928212,0.99899755,0.28767197,0.83632015,0.02066538,0.00110046,0.64178742,0.99897572,0.01644692,0.00000001,0.61573196,0.99900184
0.54785479,0.99928214,0.99899682,0.29728384,0.84236512,0.01999234,0.00370062,0.64544550,0.99898263,0.01616187,0.00000001,0.61764679,0.99899911
0.13909941,0.99923325,0.99898805,0.30987216,0.84052447,0.01254642,0.00001851,0.65190680,0.99896848,0.00993552,0.00000000,0.62106729,0.99899724
0.13404346,0.99923511,0.99898710,0.30449340,0.84469444,0.01230753,0.00023590,0.65148905,0.99896280,0.00977825,0.00000001,0.62089789,0.99899131
0.03456223,0.99917473,0.99898789,0.27217576,0.84188340,0.00560331,0.00000001,0.65442303,0.99896684,0.00446814,0.00000000,0.62311794,0.99899820
0.51240566,0.99929809,0.99901258,0.27505522,0.83916084,0.01680111,0.00552542,0.63878921,0.99901620,0.01416149,0.00000001,0.61476361,0.99900131
0.08173368,0.99924157,0.99898303,0.30221050,0.85196738,0.00962669,0.00015349,0.65673711,0.99896535,0.00764140,0.00000001,0.62364467,0.99899421
0.10091296,0.99923786,0.99898183,0.30038536,0.84241132,0.01094734,0.00013603,0.65411639,0.99896012,0.00870005,0.00000001,0.62234092,0.99898934
0.00712238,0.99907553,0.99899129,0.26602514,0.86629947,0.00057164,0.28878645,0.65459699,0.99896767,0.00102891,0.11029204,0.63501779,0.99900379
0.00922765,0.99891203,0.99898528,0.25682864,0.85830499,0.00174061,0.00000537,0.64169060,0.99895592,0.00137612,0.00000000,0.61794795,0.99898936
0.00576107,0.99882816,0.99898847,0.26871689,0.86440405,0.00072042,0.13402367,0.64019838,0.99897022,0.00099480,0.00003785,0.62452386,0.99900578
0.01109076,0.99879217,0.99898580,0.23466299,0.84181004,0.00171788,0.00000001,0.62310702,0.99896291,0.00136791,0.00000000,0.60955993,0.99900111
0.00830239,0.99873279,0.99898876,0.26250208,0.87624638,0.00165682,0.00000242,0.63673902,0.99896649,0.00130333,0.00000002,0.61571383,0.99900045
0.00318342,0.99856060,0.99899411,0.27996059,0.87609678,0.00042676,0.20318041,0.65170072,0.99897367,0.00080062,0.00011257,0.63842450,0.99901251
0.00392177,0.99853885,0.99902847,0.23632814,0.86216448,0.00014680,0.36155646,0.54165590,0.99895308,0.00078047,0.00003703,0.62537639,0.99902569
0.00353892,0.99849057,0.99899728,0.26833525,0.87424325,0.00033781,0.23273944,0.62964363,0.99897659,0.00071681,0.00000009,0.62973344,0.99901535
0.01192144,0.99858076,0.99898769,0.22382741,0.83714854,0.00178459,0.00000004,0.62273618,0.99896224,0.00140649,0.00000000,0.60896031,0.99899998
0.01369156,0.99856082,0.99898486,0.24957217,0.84431724,0.00221883,0.01237395,0.64614170,0.99896496,0.00186603,0.00000000,0.62029376,0.99899828
0.01212959,0.99853698,0.99898356,0.25424027,0.84763948,0.00212925,0.00000007,0.64403900,0.99896539,0.00168646,0.00000000,0.61891295,0.99899954
0.00970484,0.99851120,0.99898349,0.26528984,0.86160530,0.00180602,0.00116065,0.63371194,0.99896266,0.00143027,0.00000000,0.61415318,0.99899652
0.00268419,0.99836082,0.99898306,0.30048009,0.88673886,0.00030582,0.26858634,0.65703100,0.99896311,0.00065001,0.02996076,0.64383367,0.99900302
0.00913654,0.99849453,0.99897786,0.24882142,0.84181571,0.00165714,0.00000004,0.63105502,0.99895768,0.00131237,0.00000000,0.61335306,0.99899422
0.00952055,0.99849264,0.99897584,0.25042751,0.84082772,0.00160894,0.00000002,0.62521312,0.99895461,0.00127553,0.00000000,0.61109337,0.99899397
0.00934807,0.99851017,0.99897359,0.25033342,0.84700869,0.00171216,0.00000005,0.63909659,0.99895232,0.00135299,0.00000000,0.61729350,0.99898923
0.00818687,0.99852677,0.99897660,0.24298965,0.85782731,0.00132628,0.05165673,0.64354595,0.99895547,0.00132330,0.00000000,0.62196952,0.99899226
0.00789325,0.99854304,0.99897246,0.25323323,0.85558133,0.00127242,0.04300919,0.64120507,0.99895522,0.00120449,0.00000001,0.61976045,0.99898895
0.00842810,0.99856975,0.99896894,0.25234778,0.84872873,0.00146967,0.00000001,0.62657192,0.99894457,0.00115241,0.00000000,0.61101175,0.99898111
0.00518347,0.99857759,0.99896561,0.27370866,0.86277272,0.00065656,0.14240234,0.64019575,0.99894597,0.00093512,0.00001142,0.62526216,0.99898195
0.00366207,0.99861051,0.99896555,0.26345457,0.86899988,0.00077793,0.05614114,0.64491779,0.99894170,0.00075171,0.00000001,0.62394364,0.99897846
0.00549403,0.99869170,0.99896497,0.24811390,0.85785182,0.00075061,0.12027545,0.63892393,0.99894098,0.00099191,0.00000000,0.62405831,0.99897679
0.00815451,0.99870624,0.99895582,0.25466590,0.84893441,0.00142016,0.00000005,0.62821469,0.99892639,0.00111819,0.00000000,0.61199872,0.99896442
0.00765404,0.99869763,0.99895509,0.25627343,0.85352201,0.00135419,0.02750008,0.64303786,0.99893726,0.00120521,0.00000000,0.62056171,0.99897313
0.00903456,0.99873219,0.99895202,0.23702413,0.83911103,0.00128743,0.00000000,0.61499753,0.99892903,0.00100246,0.00000000,0.60558030,0.99896737
0.00527665,0.99888842,0.99895016,0.23474434,0.83586065,0.00111864,0.00001702,0.63530487,0.99892283,0.00085333,0.00000000,0.61514391,0.99895862
0.00753893,0.99889244,0.99894813,0.25135176,0.84220497,0.00126050,0.00000001,0.62190013,0.99891944,0.00098703,0.00000000,0.60927508,0.99895806
0.00760548,0.99885247,0.99894191,0.24229347,0.84369558,0.00137628,0.00000005,0.63419566,0.99892148,0.00107688,0.00000000,0.61520503,0.99895810
0.00594124,0.99907067,0.99894367,0.25575827,0.85013504,0.00125620,0.00000002,0.63700840,0.99892083,0.00098232,0.00000000,0.61717881,0.99895747
0.00485469,0.99895463,0.99893939,0.27554803,0.85936085,0.00083446,0.03680312,0.63102875,0.99891840,0.00074750,0.00000000,0.61506353,0.99895398
0.00470307,0.99896075,0.99893534,0.27889177,0.87812080,0.00086292,0.04468842,0.63746919,0.99891079,0.00080058,0.00000000,0.61868925,0.99894629
0.70640153,0.99944234,0.99910183,0.19342897,0.83771279,0.01971908,0.00000081,0.62105811,0.99896680,0.01544236,0.00000000,0.60446685,0.99895847
0.76270044,0.99944440,0.99893340,0.29326090,0.83554139,0.02163899,0.00464493,0.64155947,0.99890793,0.01746938,0.00000000,0.61560353,0.99892752
0.45383369,0.99944146,0.99896251,0.27733033,0.83818462,0.01662210,0.00001216,0.63655734,0.99891903,0.01319394,0.00000000,0.61312694,0.99894661
0.03733800,0.99935050,0.99892366,0.27628033,0.84244782,0.00542340,0.00018796,0.64950355,0.99889827,0.00432752,0.00000000,0.62061932,0.99893005
0.59514822,0.99945358,0.99892768,0.30269312,0.84472734,0.02061219,0.00432921,0.64687525,0.99890657,0.01664785,0.00000012,0.61836895,0.99892945
0.66841815,0.99945851,0.99892441,0.29212950,0.83449613,0.02131789,0.00053254,0.64460513,0.99889898,0.01691822,0.00000000,0.61712094,0.99892417
0.09542728,0.99940134,0.99891691,0.31263404,0.84891000,0.00832714,0.04801424,0.65517021,0.99889547,0.00796201,0.00528757,0.62380887,0.99892423
0.51702697,0.99946292,0.99894317,0.26332925,0.83969583,0.01629927,0.00292652,0.63734913,0.99894253,0.01379621,0.00000029,0.61424822,0.99892235
0.54304223,0.99946802,0.99892078,0.30523903,0.83871561,0.01805855,0.00232236,0.63714743,0.99894123,0.01565960,0.00000000,0.61487288,0.99892186
0.64646800,0.99947417,0.99892159,0.29964833,0.83526383,0.02155146,0.00177915,0.64545741,0.99889639,0.01720925,0.00000001,0.61758854,0.99892039
0.62231177,0.99947814,0.99891487,0.30485348,0.84050769,0.02108343,0.00083482,0.64242601,0.99888733,0.01673938,0.00000000,0.61604650,0.99891512
0.71236250,0.99948431,0.99891859,0.29381803,0.84058945,0.02081467,0.00115555,0.63968549,0.99889145,0.01658861,0.00000001,0.61468496,0.99891748
0.53876963,0.99947679,0.99891337,0.31568210,0.84280132,0.02067145,0.00097435,0.64456011,0.99889776,0.01642119,0.00000000,0.61696869,0.99891361
0.59499693,0.99947325,0.99891631,0.30290437,0.83641709,0.02009649,0.00076273,0.64067521,0.99889218,0.01598055,0.00000001,0.61518765,0.99891859
0.67554738,0.99947070,0.99891542,0.29360178,0.83669535,0.02081164,0.00266157,0.64139978,0.99889241,0.01669753,0.00000000,0.61557171,0.99891515
0.74678863,0.99946769,0.99892051,0.28407776,0.83931200,0.02063187,0.00492630,0.64190598,0.99889947,0.01671458,0.00000001,0.61582385,0.99891748
0.56837070,0.99945855,0.99891859,0.30054086,0.84014580,0.01970672,0.00239648,0.64361137,0.99889186,0.01577857,0.00000000,0.61669319,0.99891597
0.10994495,0.99939043,0.99891410,0.31101626,0.84769392,0.01154184,0.00001663,0.65723092,0.99889255,0.00913227,0.00000001,0.62378524,0.99892117
0.10307345,0.99940399,0.99891462,0.28907252,0.85416702,0.01059842,0.00001010,0.65468075,0.99888464,0.00839864,0.00000000,0.62249384,0.99891311
0.72360903,0.99944749,0.99892055,0.29690373,0.83861702,0.02157049,0.00378343,0.64101120,0.99889821,0.01737818,0.00000001,0.61535098,0.99891843
0.50647747,0.99943734,0.99891405,0.32071833,0.83915794,0.01988537,0.00084037,0.63934660,0.99887895,0.01547469,0.00000000,0.61426844,0.99891641
0.00307244,0.99915402,0.99891423,0.24438309,0.83851150,0.00006955,0.57204014,0.59968647,0.99888235,0.00015888,0.35251528,0.62933371,0.99892992
0.57109367,0.99943118,0.99912079,0.19738560,0.83789566,0.01764454,0.00199251,0.62374517,0.99902144,0.01412446,0.00000001,0.60651454,0.99904584
0.57595585,0.99942601,0.99903972,0.26893814,0.83735226,0.01758844,0.00000196,0.63689543,0.99894945,0.01393776,0.00000037,0.61326000,0.99897771
0.00226343,0.99887211,0.99891104,0.33750925,0.88685404,0.00010910,0.38366943,0.57285394,0.99886277,0.00028956,0.09689006,0.62239999,0.99891600
0.00614267,0.99885636,0.99890978,0.25557434,0.86766078,0.00096370,0.06023795,0.63703336,0.99888868,0.00096839,0.00000000,0.61886545,0.99892383
0.00752060,0.99881254,0.99890900,0.24286140,0.84534009,0.00120596,0.00000001,0.62132988,0.99889126,0.00094072,0.00000000,0.60858204,0.99892750
0.00789612,0.99880929,0.99890879,0.23191994,0.83943338,0.00122028,0.00000003,0.61175484,0.99888057,0.00094972,0.00000000,0.60468582,0.99892086
0.00780299,0.99877952,0.99891210,0.26169777,0.86143654,0.00133875,0.00143879,0.61975302,0.99888412,0.00106500,0.00000000,0.60852016,0.99892282
0.00821180,0.99877800,0.99890652,0.25507773,0.84728974,0.00128173,0.00000000,0.61300948,0.99887419,0.00100464,0.00000000,0.60454378,0.99891314
0.00719521,0.99872998,0.99890305,0.23871714,0.84055601,0.00123515,0.00000001,0.62366445,0.99887412,0.00096151,0.00000000,0.61004099,0.99891276
0.00904660,0.99867176,0.99890498,0.26143940,0.85496107,0.00136619,0.05623973,0.64278799,0.99888431,0.00138039,0.00000194,0.62104772,0.99891835
0.00915975,0.99863623,0.99890035,0.26032331,0.85499418,0.00114867,0.10316922,0.64186984,0.99887353,0.00142121,0.00000000,0.62276458,0.99891037
0.00687273,0.99857962,0.99890087,0.26284060,0.85481963,0.00137335,0.00461503,0.64244038,0.99888419,0.00109430,0.00000001,0.61897468,0.99891829
0.00631615,0.99852907,0.99890067,0.25712028,0.84186684,0.00118307,0.00000011,0.62609676,0.99887356,0.00091376,0.00000000,0.61127653,0.99891101
0.00660368,0.99849439,0.99889557,0.26424070,0.88252094,0.00110580,0.07280179,0.64764735,0.99887828,0.00117998,0.00021446,0.62428897,0.99891191
0.00712211,0.99846117,0.99889548,0.25730902,0.86763501,0.00083523,0.14434665,0.64271338,0.99887581,0.00121293,0.00033905,0.62502762,0.99890981
0.00679024,0.99844171,0.99889516,0.25000681,0.85620137,0.00108113,0.06308612,0.64097483,0.99887593,0.00111466,0.00000000,0.62114689,0.99891074
0.00955435,0.99843141,0.99889377,0.24462596,0.83727813,0.00111680,0.07128779,0.62328205,0.99884197,0.00121797,0.00000001,0.61309551,0.99887897
0.00971361,0.99841253,0.99889351,0.24201539,0.84224184,0.00153674,0.00000003,0.62055202,0.99886732,0.00120304,0.00000000,0.60805973,0.99890586
