E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
0.95419972,-4802.42392993,6.03933349,239136.83378027,-6830.71506754,0.99906141,0.00147013,-0.00042212,603.95552133,0.98677557,0.00010000,-0.00045255,598.02038598
0.97344048,-4788.69614253,6.03933349,242257.66565120,-7848.97527832,0.99903010,0.00240653,-0.00045042,603.95552133,1.00000000,0.00010001,-0.00044052,598.02038598
0.96389152,-4778.60305643,6.03933349,236359.99715828,6529.17892933,0.98263437,0.00044760,-0.00047959,603.95552133,0.99254910,0.00010188,-0.00043396,598.02038598
0.96983080,-4768.35729780,6.03933349,230149.30865081,-13321.02245011,0.99481753,0.00010466,-0.00042994,603.95552133,0.99201067,0.00010000,-0.00042357,598.02038598
0.99367766,-4752.11827698,6.03933349,214968.97198215,-4899.45408557,0.99699459,0.00103372,-0.00047188,603.95552133,0.99617822,0.00010000,-0.00046531,598.02038598
0.95795491,-4749.45204262,6.03933349,230444.75205179,416.76601791,0.97022010,0.00172698,-0.00052644,603.95552133,0.98279156,0.00010000,-0.00046533,598.02038598
0.75181820,-4885.16792676,6.03933349,245478.01433338,5880.77753972,0.92185863,0.00015125,-0.00029782,603.95552133,0.89894028,0.00010000,-0.00028649,598.02038598
0.76370112,-4858.47633952,6.03933349,245478.01433338,4674.02523823,0.91805542,0.00046441,-0.00039051,603.95552133,0.89316411,0.00010000,-0.00037908,598.02038598
0.74395805,-4858.20963923,6.03933349,245478.01433338,28761.78240880,0.92284636,0.00067613,-0.00026597,603.95552133,0.90142146,0.00010000,-0.00025343,598.02038598
0.95263954,-4749.45204262,6.03933349,245250.69430359,-980.14374890,0.99048070,0.00088754,-0.00046193,603.95552133,0.98866517,0.00010002,-0.00045577,598.02038598
0.62681967,-4948.66601128,6.03933349,222170.13262023,-2264.51511443,0.84591354,0.00283450,-0.00024619,603.95552133,0.80638920,0.00010001,-0.00021800,598.02038598
0.65946710,-4802.00363819,6.03933349,143980.57999827,33391.67276156,0.83489414,0.03525619,-0.00024619,603.95552133,0.83833694,0.01020968,-0.00016010,598.02038598
0.95895708,-4749.45204262,6.03933349,245478.01433338,-9870.90679330,0.98888458,0.00030122,-0.00053469,603.95552133,0.98516627,0.00010000,-0.00052710,598.02038598
0.93272816,-4749.45204262,6.03933349,236226.12517255,4112.15183333,0.98308215,0.00036278,-0.00047930,603.95552133,0.97541297,0.00010000,-0.00047418,598.02038598
0.57353565,-4918.68168794,6.03933349,211272.01694620,16967.41747488,0.80786324,0.00812819,-0.00024619,603.95552133,0.76796318,0.00010000,-0.00019544,598.02038598
