Zc,E0Tn,betaTn
-7249.52122650,47589.25123628,0.00013397
-7381.73957447,1760.71378336,0.17979615
-7272.37908117,37011.23150380,0.00017004
-7328.05446035,5524.62334630,0.16516043
-7262.92076583,37996.70758772,0.00054624
-7295.26368898,24175.61298565,0.04943370
-7251.27983572,43837.81935622,0.00930945
-7277.66635166,14368.20122543,0.11525839
-7238.63595268,54573.37586518,0.00010000
-7237.69750810,26079.54683484,0.09208295
-7237.11361533,50121.73998637,0.00013783
-7195.27998869,49909.04585792,0.00010000
-7201.44190184,43860.33283188,0.04394903
-7231.55938305,48542.04424272,0.00010001
-7199.31860076,59561.66932202,0.02070850
-7250.20013135,45572.93536787,0.00055055
-7224.36565323,15878.63586115,0.14057993
-7215.99376643,41521.46126497,0.03354236
-7205.05244994,59104.32518039,0.00314652
-7218.74902318,60486.96620026,0.00010029
-7258.32358664,17196.72068065,0.11292934
-7230.82604397,39384.08832927,0.03648317
-7209.20409442,59329.34022046,0.00018017
-7221.59804820,19983.29231642,0.11116616
-7236.43574830,28716.94634103,0.06583394
-7207.90656850,53866.96119394,0.00010002
-7211.05886036,52061.15941376,0.00010000
-7209.98004887,55956.29616129,0.00013056
-7215.41603095,41959.04572780,0.03523687
-7213.97115417,39641.49956604,0.03728676
-7201.84103603,53699.45652061,0.01140998
-7179.48676663,63931.09359223,0.00920479
-7180.80790352,50098.48640601,0.02177346
-7172.66147733,64175.08070729,0.00010000
-7182.66443293,49443.01338358,0.02961851
-7199.78058451,26103.98268780,0.08188154
-7221.00738087,24095.51144133,0.08931062
-7169.72556996,44521.75652101,0.03591398
-7187.51881531,15386.26364901,0.14409550
-7215.85823490,42236.69772895,0.02072917
-7198.38049795,51366.89036665,0.00018733
-7179.33034820,23835.73580979,0.10452961
-7193.29513898,51807.25987282,0.00010000
-7203.14581140,52242.88349716,0.00010566
-7170.58121784,53018.66310022,0.00010458
-7208.46418839,19122.68659909,0.11547493
-7189.45590650,55963.24324068,0.00010000
-7190.10328265,43765.53346027,0.03691451
-7165.83098574,29066.29996020,0.09254185
-7184.40950726,51405.40146705,0.00015762
-7194.70710149,50036.02329326,0.00012867
-7202.99851821,14865.06943166,0.14691891
-7186.76985149,57032.71967871,0.00020209
-7182.46150239,19073.11528405,0.11516685
-7187.12528728,27726.87378385,0.07253676
-7188.00335133,52397.56288258,0.00010000
-7196.09422746,33426.54434843,0.04743615
-7205.66391462,16317.10057833,0.12767663
-7197.88143574,34536.92227073,0.04644233
-7203.54197907,21160.32186384,0.09796372
-7209.31967265,42963.53398746,0.00010001
-7221.48614412,39593.60401911,0.03292342
-7180.90466352,35152.62208035,0.05383901
-7186.03878579,40818.87481027,0.03287742
-7204.98124073,31286.34732199,0.06115411
-7191.65661290,34271.70393816,0.05297135
-7186.88159518,23357.03397877,0.10110965
-7223.15660303,44351.71847981,0.00010000
-7235.15904458,41845.41181237,0.00010000
-7242.93552090,27853.06640130,0.04147709
-7258.57597900,24486.92785040,0.05600921
-7238.96642626,13398.68666094,0.11213218
-7254.61358560,23257.63510012,0.00016174
-7268.91184753,904.28306149,0.28267728
-7271.03676031,757.38895877,0.25243824
-7519.83034640,242.58459172,0.35166366
-7703.66223918,153.42375924,0.38674236
-7278.28968634,590.27851171,0.31722703
-8067.06952447,227.31041204,0.33518235
-7392.49030494,264.87615179,0.37436989
-7391.03545557,316.41156084,0.34386083
-7335.50534047,446.89121651,0.30560915
-7527.10686950,377.56992211,0.30050378
-7276.02087695,3355.74815494,0.20414343
-7295.13513438,1099.77861071,0.26691628
-7236.64512823,29354.18148852,0.01432865
-7223.74558771,22498.71133138,0.08609012
-7246.38023427,37336.54992758,0.01651703
-7204.96232743,60525.10588939,0.00027218
-7239.95633387,50718.14156945,0.00014049
-7263.31384734,19636.82601478,0.09968674
-7205.41663137,57502.43232772,0.00010029
-7234.42634899,34621.32122928,0.03936962
-7230.82245184,32186.20588395,0.05587896
-7234.22184967,23077.73411825,0.09218581
-7210.02662776,54067.23158520,0.00010000
-7214.17088542,50729.10186726,0.00010000
-7242.83046217,19306.72204055,0.10432076
-7282.01792588,40205.54957875,0.00010663
-7237.35270695,24509.85590870,0.07267912
-7224.98768980,48772.17950754,0.00010735
-7211.37355669,60034.01900118,0.00010001
-7216.47169321,29506.06638910,0.06934633
-7266.33771142,29728.61324662,0.05009963
-7212.40142801,57488.85704891,0.00010000
-7220.97545318,46860.63609523,0.00010000
-7238.99040662,35256.47097053,0.03488377
-7251.83660518,25530.45916035,0.07764176
-7220.15202233,57904.81054510,0.00010000
-7250.86972260,50539.19792032,0.00010002
-7244.50621674,49712.76299123,0.00014349
-7243.50259128,48420.56653697,0.00010000
-7239.16971227,29741.31848260,0.06856011
-7249.01977418,44709.41679368,0.00010000
-7241.97417256,52419.08169356,0.00010165
-7252.87765495,38909.15014575,0.00010000
-7266.21976214,42806.51484755,0.00495479
-7301.68775509,31490.81225681,0.00011814
-7286.21760791,36223.30443748,0.00012226
-7276.27415638,30409.64221331,0.00043025
-7365.49812511,344.17105940,0.34159686
-7445.95453027,391.88677561,0.31027169
-7868.98977187,161.90920719,0.35941634
-10380.05433051,67.46368122,0.35635286
0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000
-10185.81641073,95.88372455,0.34471218
-10044.52076614,66.15262010,0.42834186
-10283.45367939,244.42032488,0.22121518
-11618.19694713,40.77660552,0.41248195
-7429.26187006,255.45804250,0.37058277
-7346.50795265,327.15148817,0.37958147
-7341.47933336,423.82687068,0.31012984
-7381.29344951,467.66528068,0.33296189
-7293.90174899,18368.20349900,0.07568841
-7320.55479545,15099.29369562,0.06433199
-7257.15854521,31374.21619595,0.05348389
-7247.86789141,51242.56473788,0.00328091
-7261.05890776,35899.69473356,0.02248108
-7240.13172692,22842.58328936,0.10150479
-7264.56150328,47508.19364682,0.00011167
-7236.71196393,43201.68307102,0.01541429
-7231.41423099,22721.35621218,0.10028992
-7211.50524550,55687.80910774,0.00022422
-7232.78957549,31476.19248346,0.06337785
-7237.12312746,17075.57042945,0.11893489
-7211.70380244,44592.97504430,0.04552105
-7247.50931800,21919.75076667,0.08133004
-7208.00131055,54443.67745939,0.00014476
-7221.78360589,49511.99134864,0.00018899
-7234.78793476,53548.71334845,0.00010001
-7230.19190313,59247.81976811,0.00010094
-7234.81059390,47390.41977008,0.00010600
-7234.21969698,33090.98915990,0.04234769
-7282.08948300,41191.43236086,0.00010093
-7214.38444612,46915.38654244,0.02433313
-7205.74959717,57023.10305819,0.00010002
-7247.14945288,50615.33851458,0.00010027
-7217.54841832,46451.12580426,0.02319123
-7222.84280766,37644.03929301,0.03961113
-7258.97589123,17333.40008311,0.11349863
-7224.41802912,28047.39599512,0.07130578
-7219.70186745,35577.55228903,0.06433089
-7220.09135091,47939.25611926,0.00015966
-7230.37602610,44584.20300312,0.00010000
-7206.42032341,53944.55531303,0.00015945
-7193.85635656,48548.21690934,0.02971841
-7209.96945446,46918.13528686,0.02697277
-7198.91071011,56314.37275547,0.00010000
-7239.93090295,47621.56526959,0.00011352
-7219.78608786,36170.44827113,0.05068904
-7209.70142184,35354.83855479,0.03496988
-7159.81115885,79398.91024984,0.00010000
-7234.85765283,39514.33056066,0.00979129
-7208.09556494,42911.45113611,0.02157106
-7201.08430756,53943.79850082,0.00010000
-7194.07240267,61482.58707179,0.00010043
-7236.85591506,36190.76712953,0.03976717
-7193.98315139,51873.64271235,0.01797073
-7223.43129031,28935.71291560,0.05957456
-7199.25684440,53651.68379005,0.00010000
-7213.30836276,50250.51835670,0.00010593
-7205.98705136,48424.06194916,0.00010000
-7205.75671776,51883.82685627,0.00010000
-7210.08376095,50239.91200541,0.00021064
-7221.76027634,39738.37638231,0.02527471
-7219.08775900,50591.13010719,0.01782305
-7221.27772057,54570.44828778,0.00010000
-7200.01041824,53305.98733090,0.00010000
-7232.54093314,46629.37586868,0.00010001
-7209.41419202,39904.13680802,0.03916401
-7214.74045527,43140.66252233,0.02054875
-7251.58590897,40311.94075134,0.00016679
-7225.09177098,30513.33115938,0.06069131
-7231.73687770,45542.76126232,0.00010000
-7212.34882072,52953.99049928,0.00021769
-7231.31360822,29043.09472344,0.05543463
-7273.17253503,7137.10379051,0.10568597
-7532.23443038,238.39701949,0.35709928
-7416.66341849,400.92449911,0.31392870
-8143.66835121,208.31824969,0.34804750
-11296.77926092,47.57038681,0.37301715
-10656.37611834,41.40173002,0.43635192
-11416.33118661,38.77170225,0.39470099
-11429.21961375,41.73260945,0.39712159
-11020.87242683,206.66421658,0.22474658
-11443.52755954,54.25477387,0.37868620
-10883.43329862,63.67788306,0.39332647
-10814.38811354,35.47843793,0.48418001
-10916.91887099,56.33533061,0.39641932
-9313.88103308,124.97537406,0.32318506
-10790.26434446,37.35330307,0.44625080
-10552.13313756,41.91160120,0.41512990
-7476.19182088,218.70903243,0.37660997
-7305.30902184,1930.36953728,0.24634623
-7295.65237421,18903.27982164,0.05325744
-7277.13808482,7328.79331758,0.17679255
-7267.30531070,41786.16595788,0.00050735
-7320.89788086,36485.76681267,0.00023100
-7229.20057502,55827.65935242,0.00029624
-7248.95132773,51872.55313490,0.00010000
-7238.09613553,47217.66111577,0.00010000
-7248.36972142,33023.19083637,0.05276301
-7237.72382257,52770.09883677,0.00039589
-7231.55151850,54907.53547514,0.00010000
-7214.24890300,54587.31974721,0.03644547
-7254.85601457,41749.90003467,0.02941689
-7239.08753198,61525.97176240,0.00014613
-7263.54486548,33628.48323922,0.03956996
-7314.77513000,24885.75341792,0.05132648
-7237.41938900,56875.20834261,0.00136079
-7283.26867720,22635.64057987,0.07950321
-7233.41018514,60305.83216224,0.00010048
-7272.20828287,47030.61767660,0.00011399
-7268.41632244,33021.39362424,0.04270006
-7253.78508357,36315.63197195,0.06256886
-7285.12794328,47580.79839488,0.00027183
-7321.85519699,36449.48376278,0.01116686
-7258.88435116,33013.17062282,0.05353545
-7271.43340878,48007.16437764,0.00010000
-7267.45979642,41609.81255731,0.00010000
-7284.80111071,24588.14119382,0.06094724
-7282.02042512,31027.05672132,0.04083213
-7301.76839504,20390.87478922,0.07474036
-7328.77333766,20814.74608556,0.02330933
-7329.74332663,597.16285469,0.29120693
-7749.55100505,130.58037150,0.40863702
-10103.39301877,93.23108066,0.33772745
-10703.07576188,85.12108659,0.33224207
-11205.80614298,34.76044942,0.43108064
-11604.97079152,59.45239281,0.37898766
-12192.84430145,62.39641908,0.31686614
-10703.69511845,52.38368224,0.40800120
-11705.44643907,56.10733892,0.37402193
-11767.80283037,38.39497463,0.45953958
-11685.57227604,64.07139881,0.39991000
-10161.80334009,202.18223088,0.28388554
-11792.44388465,154.14970104,0.25380502
-10777.90361624,115.13903410,0.28290276
-11653.87905451,86.06488429,0.32184192
-9499.28966743,143.20971005,0.31679325
-10588.00353663,115.75506367,0.32073903
-10690.17172247,76.27029009,0.34881433
-8285.64317352,71.33451809,0.43811361
-7326.84495457,5755.28299801,0.14751647
-7354.57179345,12770.17853202,0.06868278
-7285.82779326,37294.66735208,0.00010000
-7262.96146132,56579.33268259,0.00012492
-7248.30320949,55000.51450762,0.00012752
-7262.04767163,25340.52348836,0.08689900
-7245.77996610,25812.76475265,0.09016985
-7280.26811799,40684.27778430,0.01887535
-7229.65549565,57435.59325896,0.00010000
-7253.53425869,29110.18271163,0.07385970
-7240.86657663,52134.18417594,0.00010069
-7242.14217891,53086.36833994,0.01085324
-7246.74446700,52318.32348335,0.00576693
-7261.59555480,20518.25532813,0.10263678
-7276.11539959,40074.04295466,0.00010000
-7237.84843366,21706.07212967,0.11450551
-7237.76959492,28602.84493686,0.07754803
-7269.08027418,44833.94034362,0.00010268
-7238.25723587,45502.95603386,0.01764261
-7227.33076426,27856.19000760,0.07858986
-7240.77979404,54913.40443924,0.00012650
-7233.76745261,45494.60194842,0.02319072
-7227.02183673,22975.53237544,0.10528891
-7231.76806800,62338.30660933,0.00010916
-7220.90055625,58170.51176831,0.00013591
-7247.76007806,30977.28848495,0.06022791
-7229.44278222,54024.47652408,0.01777401
-7215.69975584,58726.23380761,0.00010077
-7238.58546795,16661.39372577,0.12404649
-7197.51480952,70256.97951050,0.00017070
-7193.36725663,70399.71498151,0.00013716
-7199.83927652,38201.33234227,0.06091138
-7196.24694079,61196.90050746,0.00013216
-7194.37532031,56287.35443219,0.00720573
-7194.63526939,48983.62055006,0.03049562
-7197.21573856,54148.38463365,0.00010000
-7196.12960943,57793.32788705,0.00010000
-7188.02255148,47371.41878673,0.02897739
-7199.26082917,51668.92176535,0.00017502
-7212.85613601,14431.10312839,0.14430681
-7225.99899003,28774.45692199,0.06356812
-7229.14595336,50092.49959208,0.00019299
-7196.46919198,53010.79220011,0.00799903
-7307.77448622,23663.98785121,0.03076487
-7193.79840704,50091.25217223,0.00010000
-7188.20864438,52166.15849161,0.01787117
-7209.92468686,41221.34026388,0.03135579
-7164.96480963,69576.89652093,0.00174485
-7218.55514886,45569.15194680,0.01185646
-7191.11038009,41031.42124531,0.04183308
-7183.09677444,58726.37617972,0.00013024
-7176.59363430,43237.62039655,0.03884302
-7276.79203617,11559.05933610,0.14419676
-7198.27135137,32393.88557973,0.06278476
-7222.10457423,33429.44037821,0.05122536
-7211.32445842,54475.98803997,0.01008445
-7238.13859665,34126.43936525,0.02427735
-7275.92794550,30593.90438021,0.00010000
-7223.34504462,44119.61914856,0.00013918
-7301.17364841,11044.18128555,0.07387341
-7270.41034386,3826.02648598,0.12509602
-7366.05153347,362.81242454,0.31820239
-11820.71589405,54.20383822,0.34121212
-11401.69824877,54.55236726,0.39144482
-11209.37904246,67.97175091,0.36095443
-13264.36047875,45.45539490,0.37487722
-12756.74029011,74.09057619,0.29337703
-12529.36374568,43.28220245,0.42231309
-13613.35429357,34.95463641,0.37642693
-13620.09052635,65.32237064,0.36272888
-11202.43558130,138.94332093,0.28410426
-13771.28530959,26.52634801,0.41503336
0.00000000,0.00000000,0.00000000
-15368.87527718,20.37787665,0.48999999
-12960.70438880,31.40985354,0.42078539
-13286.15071983,23.77977737,0.44834073
-11638.20679809,70.93046959,0.34112221
-11253.22402184,46.12972109,0.42782891
-11026.25691367,38.73572642,0.44177157
-10521.98474949,77.97937512,0.34835306
-7343.18143066,332.25231174,0.33620758
-7320.76937117,660.55563340,0.26209507
-7256.42346527,40305.62321406,0.00010970
-7255.52779843,33716.98746518,0.02171517
-7239.35610949,28427.94997048,0.07032109
-7237.55255495,34546.76354390,0.04147782
-7202.32478964,46998.42096789,0.00010000
-7248.62246974,22447.11158969,0.07791804
-7210.78250950,58178.34582351,0.00010001
-7215.39213739,51174.67648362,0.00010001
-7198.72657547,60922.92387506,0.00010000
-7206.61545804,38404.49964744,0.04569220
-7233.10873823,36293.21845330,0.03349670
-7251.21533034,34985.19655125,0.04704390
-7229.58775739,29402.26778062,0.06899015
-7236.75847220,47631.75223457,0.00010002
-7224.26184196,42559.70670978,0.02748341
-7245.03721084,47703.41705475,0.00010000
-7259.09693780,29964.50847467,0.06368397
-7253.47652278,41670.27821877,0.00010000
-7262.39789127,26031.55177184,0.07415834
-7232.97390436,25403.30848187,0.10861474
-7250.93905248,52041.10491608,0.00015535
-7278.59821345,32224.51976470,0.03997892
-7246.64539815,47236.56291781,0.00429603
-7275.09907445,15446.82601818,0.12135593
-7313.30928808,23028.05418076,0.01746571
-7357.01033961,514.12891167,0.31434603
-7372.78543035,376.39895507,0.31988836
-10130.47508362,76.15382348,0.38584386
-11795.55321685,37.59078549,0.41233207
-11732.96787984,37.82899020,0.44808679
-10886.09411581,55.02874614,0.36750277
-13763.44537734,28.61209423,0.42308791
0.00000000,0.00000000,0.00000000
-13120.29791956,290.98131188,0.20354810
-13894.62266674,384.09384869,0.15478331
-13798.06669718,455.03762296,0.14932758
-15035.42431407,440.00307438,0.08984410
-705807.17470395,18793.49092119,0.00010000
-14937.21110297,54.10675618,0.38843961
-14716.90952727,24.21915912,0.49000000
-14044.50411121,113.00906383,0.29769916
-39975.82705582,507.66377534,0.00279300
-12880.77702750,31.08166285,0.42103942
-12833.25443639,43.74657478,0.40639024
-12513.48747154,29.18674780,0.45931967
-11767.04317873,45.90730571,0.36542821
-10027.66459183,72.46380609,0.33004721
-10489.61254199,84.13424015,0.31167081
-7306.07406297,3736.44695333,0.20022467
-7276.00519288,34031.16449901,0.00032287
-7254.71800136,30317.79017122,0.00010000
-7260.11191607,45745.90193067,0.00010030
-7259.23658958,32971.74578819,0.04016634
-7249.36227522,47515.90075052,0.00010119
-7245.32204350,43333.43825712,0.01650074
-7234.81298173,38101.74322766,0.02376238
-7216.86775070,54306.66292579,0.00010001
-7213.50201106,60424.85040856,0.00010000
-7218.57837308,38047.48202963,0.05381590
-7226.73342114,20541.12172116,0.10404211
-7246.66365112,13737.63950499,0.13817271
-7214.61496309,19592.10937721,0.10941385
-7202.67007854,30982.41773745,0.07065856
-7218.84814170,49635.40954537,0.00012508
-7250.14198922,43919.99813847,0.00012945
-7214.02286266,56959.48055292,0.00010004
-7217.50321245,48684.95628339,0.00010000
-7224.11417409,42355.81239406,0.00026595
-7213.21192900,53902.90601208,0.00010000
-7207.33191920,29981.03085348,0.06970958
-7208.48467463,30964.18978020,0.05024665
-7216.30286774,15962.07509155,0.12748283
-7185.80309426,56224.91658650,0.00010000
-7200.58060472,22864.54294732,0.10267327
-7205.09140178,19735.77926934,0.10060444
-7195.33315903,35473.55759418,0.05442008
-7191.38601154,53959.46202779,0.00018716
-7206.09285453,48210.90524167,0.00010000
-7236.95546122,19427.77303150,0.08225782
-7210.81242505,51420.29890830,0.00011884
-7197.80089645,42390.57670426,0.00010000
-7228.55915123,18435.03949862,0.09788218
-7199.86852191,29177.49888851,0.06761617
-7181.41141759,55138.79478603,0.00017204
-7206.53067886,49400.67328801,0.00010000
-7204.02955365,28183.34226427,0.06355985
-7166.53816718,72065.08750776,0.00010000
-7215.58829694,44405.40296645,0.00010000
-7196.47298159,43108.32071738,0.01531102
-7191.39187599,42005.25077251,0.04442315
-7201.81839194,30697.74228150,0.05040782
-7190.89523897,51420.80912054,0.00010000
-7210.12718541,43880.71247651,0.00805573
-7204.42695161,37417.09004968,0.05283385
-7199.63939395,48218.10462563,0.00747826
-7207.43465615,23283.07532550,0.08765428
-7184.83774517,59373.67331213,0.00010000
-7196.81066550,52253.68124009,0.00024828
-7204.30210432,49118.75329002,0.00013459
-7186.20179959,49663.20560101,0.00010000
-7191.97242157,45834.78770160,0.00010000
-7213.44069267,50568.95463313,0.00394237
-7275.64601846,35523.34665494,0.00024316
-7229.68537911,38727.38930105,0.00371656
-7232.95011151,22673.55886203,0.00147802
-8202.02747957,237.23179494,0.29206055
-11688.78264039,31.01763488,0.38071149
-12228.99220553,30.95228136,0.42073577
-12761.77201155,175.44896508,0.23266956
-11099.20537754,55.66176666,0.37574866
-15407.44213614,37.89719306,0.39744147
-14067.60076371,36.92057365,0.39456047
-14332.34441903,190.21247238,0.24142287
-14688.13934608,55.80143185,0.36717615
-14392.31015225,65.37902844,0.32231554
-14612.04901737,86.87418596,0.31197826
-13846.40750283,138.30158588,0.26195975
-14254.79219223,125.83032367,0.30152279
-13490.99281688,163.19353640,0.23490492
-14298.98972458,141.35647738,0.27886601
-13905.06593080,172.56190213,0.26166306
-13560.38452836,116.42200029,0.33513815
-11162.17944864,137.09508578,0.30704535
-16878.86183765,23.37636442,0.44867622
-12440.39418611,36.73176903,0.42613375
-11798.45577405,27.41667287,0.47286644
-10395.14288050,111.86715711,0.32709016
-10269.31969065,55.45433610,0.39499843
-8742.40912764,125.50170422,0.37631150
-8543.29350335,710.76275249,0.19672475
-7241.46456345,19106.67582186,0.06470696
-7220.31547622,43039.96386884,0.02684142
-7208.28977069,54528.76016451,0.00010000
-7213.58042326,38621.61238223,0.02549570
-7232.04871973,30298.01946447,0.04856472
-7194.35561552,55070.65440553,0.02302401
-7211.61405399,50125.85107880,0.00010000
-7217.82958811,47414.24115560,0.00691338
-7228.15690121,18482.76999058,0.11417425
-7226.33673313,47873.10665246,0.00011241
-7209.91926213,51349.46622441,0.03128247
-7224.62935700,61994.50099718,0.00018877
-7230.26802397,49822.13221212,0.00020021
-7236.86351742,51582.83806908,0.00036037
-7233.84973649,25742.20550963,0.07178965
-7248.47171249,30487.55809528,0.05025864
-7220.10372861,44800.11739956,0.00010000
-7249.02301916,36105.77936461,0.05012299
-7253.34032637,36700.25349828,0.02527083
-7221.62792246,59739.68009106,0.00019989
-7292.87315531,21065.20373323,0.06839382
-7986.13541719,5169.42910515,0.02675114
-7800.15223939,2655.42600211,0.13102190
0.00000000,0.00000000,0.00000000
-10632.93711776,161.98170698,0.26827721
-11810.44462375,228.59611639,0.20472762
-11845.56358139,51.74066527,0.40553166
-13709.04402039,15.03180146,0.49000000
-13290.09229117,214.68959445,0.22582328
-13899.27510695,141.52930859,0.28681295
-14403.56029371,93.07768352,0.30726017
-13671.54204866,98.01198460,0.29326785
-14230.50082070,140.08236489,0.24152026
-14280.02229017,65.98592461,0.33975413
-15477.89997334,48.08049318,0.37011284
-16280.31630771,231.03313956,0.19890021
-16491.28186791,94.88680284,0.30587869
-16803.04977227,70.73479946,0.33104500
-16479.30834317,156.88678063,0.23368665
-16822.40705259,91.43652724,0.28796054
-18499.71507297,65.13532265,0.33886747
-13165.98004209,122.62577500,0.27484553
-14079.44690555,225.82288504,0.19816483
-11389.41241551,269.93360947,0.24141668
0.00000000,0.00000000,0.00000000
-12644.72882296,36.90463488,0.37394814
-10900.00618451,66.89702297,0.33095010
-7295.10923973,3593.41507271,0.16248277
-7267.27047379,25059.59107003,0.01860080
-7241.71402855,27333.12907408,0.05454394
-7236.57322851,45114.80321863,0.00024428
-7226.25372050,41228.21750839,0.03474754
-7223.50993185,49203.51482995,0.00010000
-7223.76793015,40550.36794863,0.02729393
-7239.81709782,49075.04780570,0.00010000
-7224.59213455,42815.06599229,0.01352937
-7201.80259457,60956.51390395,0.00010000
-7205.69667651,37137.22384858,0.04469670
-7207.92137982,59619.61269665,0.00015898
-7199.26827258,55584.57609882,0.00025711
-7219.71003433,38006.53160721,0.02848880
-7213.08260560,57600.29701272,0.00010000
-7208.49949603,37412.47742153,0.04746367
-7202.93300451,55759.95286202,0.00010443
-7233.62899468,36274.51106039,0.04552951
-7213.09235867,54274.49389056,0.00010720
-7216.55547706,23253.62994449,0.09141653
-7215.18915152,55023.92032039,0.00015238
-7233.50563364,14817.60069913,0.13347693
-7217.55062630,27803.76419633,0.06864493
-7201.82456304,55819.84952030,0.00013687
-7218.24248004,47565.56915070,0.00010000
-7220.18133888,32306.46827240,0.05094718
-7190.04138089,60114.99759895,0.00010004
-7194.63685485,22981.56748905,0.09121271
-7197.17891173,39168.45792133,0.04368175
-7203.48984695,50011.87566691,0.00017216
-7205.13370466,36087.57002854,0.03877464
-7186.75975644,44835.59442864,0.02066021
-7179.88809610,47366.76196442,0.01435093
-7185.55375142,25726.38970431,0.08337086
-7197.22803788,59455.09331058,0.00360500
-7225.64568024,22207.28261780,0.07611898
-7193.42118594,31521.79492765,0.05987372
-7190.30566697,46498.55021936,0.01854543
-7194.90376384,37596.96965486,0.02959929
-7208.42848655,17343.21320187,0.10990908
-7199.59546878,41866.57797967,0.01979302
-7201.45753111,21855.56773991,0.09075885
-7212.91025589,38951.50206155,0.01970252
-7215.03373775,28934.75955706,0.05963655
-7183.84731841,33597.09030698,0.06317667
-7192.97916890,52054.95467697,0.00242345
-7226.07478662,26899.43101068,0.05951958
-7211.82932843,14941.43964670,0.13939325
-7189.11275318,47175.09566856,0.00932140
-7182.85568339,49661.55476316,0.02109188
-7264.11210034,14170.83143441,0.11776584
-7190.99327001,30526.59504146,0.07246263
-7219.71698384,44234.51221505,0.00762456
-7215.00594521,35516.07231545,0.00010000
-7265.75035415,23966.25568765,0.00725566
-7382.04100252,375.98191230,0.30941421
-11746.96993973,44.92440469,0.35682735
-12941.75629809,54.05216113,0.30585506
-12407.92909407,204.91862631,0.22497409
-12222.86942556,108.46468234,0.30562624
-28519.03237504,44.77417456,0.15055506
-16302.28748842,113.45037152,0.26494371
-16154.13516752,114.17147625,0.25541737
-16573.43008155,170.53263290,0.23130244
-16700.78546884,154.03914570,0.24582670
-16313.39785350,166.19288576,0.24317982
-16224.02717429,193.77585546,0.23078098
-16457.76700387,287.65535183,0.15571015
-16191.45061018,151.05922067,0.25599448
-15971.38561012,205.90577041,0.21759233
-16026.85318466,194.98515846,0.22605903
-16714.04650154,147.87323579,0.22333022
-12890.71816987,261.29163881,0.25087892
-14937.56012040,88.22608774,0.27928143
-14503.09596056,204.74977816,0.20969531
-12930.34157873,41.04266451,0.39053446
-12677.73743992,47.21950383,0.37022354
-11913.06420090,78.38808905,0.33714369
-11085.93587840,97.85906212,0.33270350
-8025.28711213,247.26640967,0.31288138
-7262.86610875,11022.61549873,0.10889668
-7238.56659256,39412.46648181,0.01277578
-7254.17348024,21094.14809646,0.08018915
-7242.23558349,18428.56491648,0.10787690
-7216.23393897,32035.30936739,0.05884792
-7218.59434780,49479.17211106,0.00010000
-7223.12331070,45124.24072139,0.00010271
-7229.33469257,48129.32451372,0.00010000
-7221.19825647,53177.40211394,0.00010441
-7219.28679090,54152.89852374,0.00016004
-7233.63565654,47241.27938998,0.00013780
-7223.71410467,32852.81328398,0.05397793
-7247.56690418,28186.16309064,0.06034004
-7234.56440533,43863.94601719,0.00216870
-7228.22053415,47818.92700963,0.00010000
-7240.35475292,27787.15607756,0.06589537
-7227.42800508,35909.49618994,0.04032597
-7195.11486395,66394.47890128,0.00010436
-7233.79875161,21245.25793567,0.08405210
-7216.44047002,47662.46586133,0.00010000
-7219.61433922,47356.90445843,0.01198357
-7256.42328776,37069.37851630,0.00010000
-7229.42486366,40082.97146188,0.00014360
-7254.72790286,12481.33528920,0.10329974
-10915.92809577,24.16042990,0.48999998
-12255.59736930,42.45828059,0.38057359
-10437.36344432,125.06232164,0.32742558
-12813.19468330,107.29458762,0.33760714
-12310.75243293,129.09558499,0.29716006
-15001.30811380,117.81076962,0.24399513
-16179.47720226,33.99150040,0.39888655
-16164.90385747,122.91531136,0.28358921
-16632.32800436,164.03362630,0.23517453
-16178.66498591,179.42335150,0.25897044
-16406.83856800,96.86298543,0.31710250
-15183.65521416,161.74741783,0.25859574
-16757.64529035,147.92342027,0.24551788
-16591.88716609,118.98314204,0.27511252
-16463.78272184,222.56147792,0.19852095
-16606.48989564,162.40204653,0.22266650
-16669.60931907,157.10156887,0.23307711
-16740.45084719,153.42965420,0.24762874
-16538.80963185,192.39487321,0.18718985
-16106.72448640,80.52743746,0.28894071
-15197.22375205,143.50872013,0.24198147
-13905.70187075,169.68520241,0.22223398
-13779.76315671,146.68628885,0.24427657
-10934.14686406,15.85261260,0.43599633
-11412.93859293,45.63958976,0.38046875
-7178.92824105,31509.19986346,0.00153764
-7180.92785441,31491.51511379,0.02785265
-7175.41473143,12367.77304385,0.13630002
-7162.24882800,23391.43315806,0.06754182
-7099.49635188,67223.72583513,0.00267362
-7103.02413700,50720.98594949,0.00010000
-7099.15457008,47683.77824465,0.00010000
-7111.71303727,23811.09986239,0.09120619
-7106.14112923,39820.71502325,0.04575867
-7121.12823471,46657.80842022,0.00015296
-7102.90967126,58306.98128034,0.00010002
-7098.44218298,36530.66448221,0.05159600
-7106.20788935,30676.99023933,0.06328968
-7074.06170201,48229.68114731,0.01947384
-7081.74464868,44892.92515188,0.02155113
-7099.52466270,48648.02315732,0.00010307
-7073.48901010,51692.71457433,0.00010000
-7081.94739236,48644.72903896,0.00010006
-7112.54062596,17182.39537424,0.12501889
-7097.35428467,18379.51323171,0.10808154
-7087.88039167,36052.35953585,0.03376826
-7098.86872044,27900.23868065,0.05157081
-7081.77718036,48384.27386011,0.00016666
-7062.05875833,50709.85899704,0.00013620
