E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
1.00000000,1.00000000,1.00000000,0.41948658,0.04054418,0.98916050,0.01188072,0.88395678,1.00000000,0.99210640,0.00000000,0.40955114,1.00000000
0.99025317,1.00000000,1.00000000,0.67894074,0.02394212,1.00000000,0.00146663,0.88636549,1.00000000,0.99853638,0.00000002,0.41018727,1.00000000
0.99272284,1.00000000,1.00000000,0.64395739,0.00070826,0.99868631,0.00263680,0.88764733,1.00000000,0.99754094,0.00000001,0.41249773,1.00000000
0.99938194,1.00000000,1.00000000,0.60620652,0.00568611,0.99640401,0.00530412,0.88150752,1.00000000,0.99655595,0.00000000,0.40409743,1.00000000
0.99516831,1.00000000,1.00000000,0.54298308,0.00000000,0.99774119,0.00003025,0.88884134,1.00000000,0.99491242,0.00000001,0.41361580,1.00000000
1.00000000,1.00000000,1.00000000,0.55422041,0.02726304,0.99593277,0.01156954,0.88664567,1.00000000,0.99941011,0.00009676,0.41343506,1.00000000
0.98710524,1.00000000,1.00000000,0.60128191,0.03120690,0.99200133,0.00164827,0.88002925,1.00000000,0.99503903,0.00000000,0.40868444,1.00000000
0.99031454,1.00000000,1.00000000,0.66222583,0.02105937,1.00000000,0.00454139,0.89977344,1.00000000,0.99992753,0.00000000,0.43119326,1.00000000
0.95629064,1.00000000,1.00000000,0.63664724,0.00379210,0.98848301,0.00021194,0.89042749,1.00000000,0.98488045,0.00000000,0.41678967,1.00000000
1.00000000,1.00000000,1.00000000,0.56798561,0.00000000,0.99315543,0.00815333,0.87838821,1.00000000,0.99446952,0.00000000,0.40102360,1.00000000
0.97445441,1.00000000,1.00000000,0.64173687,0.02483350,0.98543054,0.02044653,0.89135734,1.00000000,0.99302172,0.00000001,0.42236754,1.00000000
0.99181147,1.00000000,1.00000000,0.66260025,0.03667338,0.99873121,0.00074790,0.88646062,1.00000000,0.99650518,0.00000001,0.41011166,1.00000000
1.00000000,1.00000000,1.00000000,0.49831144,0.00000000,1.00000000,0.00033434,0.88653097,1.00000000,1.00000000,0.00000000,0.41014672,1.00000000
0.99792576,1.00000000,1.00000000,0.55839923,0.01110119,0.99434614,0.00409209,0.88036853,1.00000000,0.99362264,0.00000001,0.40199285,1.00000000
1.00000000,1.00000000,1.00000000,0.56784685,0.00966695,0.99440819,0.00864103,0.88042661,1.00000000,0.99635666,0.00000002,0.40351693,1.00000000
0.99861864,1.00000000,1.00000000,0.56833435,0.04967309,0.99407583,0.00953469,0.89626854,1.00000000,0.99617003,0.00003334,0.42784884,1.00000000
