E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
0.96983080,0.99833176,1.00000000,0.89268682,0.04489188,0.99481753,0.00001605,0.91978472,1.00000000,0.99201067,0.00000002,0.30411314,1.00000000
0.99367766,0.99976473,1.00000000,0.78641233,0.13186827,0.99699459,0.00321988,0.90147910,1.00000000,0.99617822,0.00000001,0.25419167,1.00000000
0.95795491,1.00000000,1.00000000,0.89475516,0.18677320,0.97022010,0.00561057,0.87766043,1.00000000,0.98279156,0.00000000,0.25416411,1.00000000
0.75181820,0.98802417,1.00000000,1.00000000,0.24320449,0.92185863,0.00017671,0.97746484,1.00000000,0.89894028,0.00000001,0.46808232,1.00000000
0.76370112,0.99037949,1.00000000,1.00000000,0.23074137,0.91805542,0.00125663,0.93700003,1.00000000,0.89316411,0.00000002,0.35733475,1.00000000
0.74395805,0.99040302,1.00000000,1.00000000,0.47951523,0.92284636,0.00198676,0.99136530,1.00000000,0.90142146,0.00000001,0.50761894,1.00000000
0.95263954,1.00000000,1.00000000,0.99840858,0.17234617,0.99048070,0.00271579,0.90582046,1.00000000,0.98866517,0.00000010,0.26560118,1.00000000
0.62681967,0.98242098,1.00000000,0.83682621,0.15908143,0.84591354,0.00942980,1.00000000,1.00000000,0.80638920,0.00000005,0.55000259,1.00000000
0.65946710,0.99536275,1.00000000,0.28943688,0.52733187,0.83489414,0.12123479,1.00000000,1.00000000,0.83833694,0.06983101,0.61925162,1.00000000
0.95895708,1.00000000,1.00000000,1.00000000,0.08052403,0.98888458,0.00069390,0.87405870,1.00000000,0.98516627,0.00000001,0.18028452,1.00000000
0.93272816,1.00000000,1.00000000,0.93522939,0.22493845,0.98308215,0.00090618,0.89823948,1.00000000,0.97541297,0.00000003,0.24357861,1.00000000
0.57353565,0.98506685,1.00000000,0.76053069,0.35770523,0.80786324,0.02768490,1.00000000,1.00000000,0.76796318,0.00000001,0.57698674,1.00000000
1.00000000,1.00000000,1.00000000,0.79314402,0.05733379,0.99956932,0.00469989,0.87661194,1.00000000,1.00000000,0.00000000,0.18849826,1.00000000
1.00000000,1.00000000,1.00000000,0.80472491,0.00245162,0.99787822,0.00438307,0.88335825,1.00000000,0.99878549,0.00000002,0.20695506,1.00000000
0.67552856,0.99824614,1.00000000,0.92933547,0.37246900,0.87067799,0.00120602,0.97135770,1.00000000,0.83414502,0.00000000,0.45809528,1.00000000
0.73875616,0.99779130,1.00000000,1.00000000,0.30042023,0.91620564,0.00005120,0.97237994,1.00000000,0.89156576,0.00000001,0.45541293,1.00000000
0.98956339,1.00000000,1.00000000,0.84341000,0.00000000,0.99669239,0.00006115,0.88667848,1.00000000,0.99486412,0.00000000,0.21582775,1.00000000
0.74138569,1.00000000,1.00000000,0.84006271,0.17545207,0.90466491,0.00002672,0.92735910,1.00000000,0.87714918,0.00000001,0.33472414,1.00000000
0.70292666,1.00000000,1.00000000,0.98220090,0.42093697,0.89394182,0.00025296,0.98604865,1.00000000,0.86288410,0.00000003,0.49285150,1.00000000
0.73898038,1.00000000,1.00000000,0.95543269,0.41153033,0.90520652,0.00030298,0.94647778,1.00000000,0.87768397,0.00000001,0.38461987,1.00000000
0.73483321,1.00000000,1.00000000,1.00000000,0.43626695,0.91203718,0.00001645,0.98403963,1.00000000,0.88592915,0.00000003,0.48527872,1.00000000
0.78938861,1.00000000,1.00000000,0.87281967,0.39818714,0.92419695,0.00000600,0.93154620,1.00000000,0.90179313,0.00000001,0.34171699,1.00000000
0.95406438,1.00000000,1.00000000,0.85296069,0.09252473,0.98209730,0.00449129,0.88464805,1.00000000,0.97832092,0.00000001,0.20937822,1.00000000
1.00000000,1.00000000,1.00000000,0.66528231,0.06697472,0.99702626,0.00116568,0.85622122,1.00000000,0.99619990,0.00000002,0.13305108,1.00000000
0.96235673,1.00000000,1.00000000,1.00000000,0.07460587,0.97685513,0.00467009,0.86359347,1.00000000,0.98942613,0.00000001,0.21034149,1.00000000
1.00000000,1.00000000,1.00000000,0.69367372,0.00000000,1.00000000,0.00144156,0.88877334,1.00000000,1.00000000,0.00000002,0.22003847,1.00000000
1.00000000,1.00000000,1.00000000,0.66467303,0.01675472,0.99319886,0.02259399,0.86628781,1.00000000,1.00000000,0.00002447,0.16003290,1.00000000
