Zc,E0Tn,betaTn
-4425.71507743,239929.60521260,0.00010000
-4419.02158707,240148.55623476,0.00010000
-4411.47880624,258562.92351973,0.00010000
-4401.33070258,261504.34826868,0.00010000
-4394.39659286,259466.38497239,0.00010000
-4386.88039069,252902.79131775,0.00010000
-4386.66963974,251756.37520714,0.00010000
-4377.96880810,260979.82527955,0.00010000
-4379.07536392,248647.11396336,0.00010000
-4370.47091486,248368.44452017,0.00010000
-4360.21628623,246674.39616162,0.00010000
-4357.24281473,241953.69952712,0.00010004
-4347.45846823,252937.43318221,0.00010000
-4338.07523655,259350.42794850,0.00010000
-4336.70454429,252730.53525170,0.00010000
-4333.28771219,248069.93263990,0.00010000
-4318.28519689,259307.30754244,0.00010000
-4316.15633869,251819.45650776,0.00010000
-4308.47360714,232836.32073734,0.00010000
-4298.26766901,256314.27319096,0.00010000
-4299.89020118,250837.24530758,0.00010000
-4302.34245742,253308.66450583,0.00010000
-4307.05557826,260736.43569798,0.00010000
-4319.07359334,250904.75797266,0.00010000
-4323.14145388,257701.79014882,0.00011473
-4329.67108175,258245.29021168,0.00010000
-4341.34326173,249581.28639523,0.00010000
-4347.74599143,249662.18166317,0.00010000
-4349.75150929,247397.52811534,0.00010000
-4349.88175323,257188.30138193,0.00010000
-4364.35462137,258722.54990219,0.00010000
-4375.43193288,251053.58014668,0.00010001
-4385.06955324,248766.50668214,0.00010000
-4388.82917100,255356.70458817,0.00010171
-4395.47450358,252090.38355041,0.00010074
-4405.42052216,259355.06007873,0.00010000
-4411.41680939,256780.65168233,0.00010000
-4417.15482586,256987.86509936,0.00010000
-4420.10901308,258673.77366688,0.00010000
-4423.80251782,257146.53429775,0.00010000
-4439.81627140,240300.26435444,0.00010000
-4445.02316038,237167.43616732,0.00010000
-4447.14468054,236863.53135897,0.00010001
-7413.76796444,207.64894418,0.24572696
-6823.26178598,108.27324933,0.33240182
-7765.75692109,163.31600087,0.26377975
-8320.38182832,187.07124417,0.23806525
-9380.13753538,132.58846568,0.25972517
-8713.46431621,96.99013935,0.32722581
-8555.00083028,197.98634879,0.28303794
-8795.49159721,178.21535858,0.29603865
-8997.45825265,215.36281619,0.23892807
-8698.81822265,287.60136092,0.24653113
-8803.59968459,228.30387696,0.27850220
-8665.21903241,236.45815611,0.23803853
-8126.58896142,195.41821504,0.28698837
-8024.80337144,201.32899394,0.25334354
-7963.90799487,239.83832694,0.24750080
-7945.02272533,248.80007682,0.23995234
-7956.37861446,228.41321614,0.23941542
-7876.51337871,227.68646734,0.24430440
-7967.98770693,206.57035801,0.23043290
-7965.84884054,128.78264135,0.28360285
-7521.23802393,220.35223008,0.25323376
-7402.69165134,63.37371992,0.41011127
-4610.19424367,207613.86768289,0.00010000
-4617.27939101,235501.46058337,0.00010001
-4625.67644436,242327.15056038,0.00010000
-4635.05051228,251195.42172592,0.00010000
-4647.62267397,247758.61339314,0.00010002
-4655.43419596,257315.08096408,0.00010000
-4661.87382466,245975.83923044,0.00010000
-4673.19193742,244378.55718199,0.00010000
-4690.39574805,240288.85546825,0.00010000
-4681.10807939,251300.95050425,0.00010000
-4690.09811714,256600.22024700,0.00010000
-4706.31692104,246328.53010813,0.00010001
-4713.72265265,254790.36919186,0.00010000
-4708.87210023,259846.77045033,0.00010000
-4726.03137021,251588.86606496,0.00010001
-4727.83238568,258768.08537298,0.00010000
-4738.25206318,249841.86405188,0.00010000
-4747.77597215,262504.53601682,0.00010000
-4750.74884774,253589.96974896,0.00010000
-4762.70663800,258041.13873991,0.00010000
-4765.81440175,254606.85661811,0.00010000
-4755.15598199,259674.66742581,0.00010000
-4751.96425237,252779.81793158,0.00010000
-4742.14420714,255112.86681950,0.00010000
-4742.20363760,242943.41565088,0.00010000
-4737.53504307,263495.41601530,0.00010000
-4730.74719103,260422.60226403,0.00010000
-4721.04914390,258908.55898771,0.00010006
-4705.06089056,270286.76718769,0.00010000
-4707.47306425,255563.69268356,0.00010000
-4704.21906973,250369.26399417,0.00010000
-4699.28672493,261568.70496142,0.00010000
-4686.09402788,258795.26784158,0.00010000
-4681.23966750,244227.29108880,0.00010000
-4681.28961763,240761.99206961,0.00010000
-4670.82338606,241666.76471013,0.00010007
-4658.84235780,235779.27821121,0.00010000
-4646.13536072,234467.11453828,0.00010000
-4641.61218871,226749.97994063,0.00010000
-8776.83350298,80.01496046,0.29394088
-8067.72879866,128.42051050,0.30276262
-8457.07111599,138.92146850,0.26575980
-8299.68846296,228.45152977,0.22541527
-8383.68539948,119.32812749,0.31643503
-8587.34766445,439.22895486,0.18179365
-8307.64114269,308.46999583,0.21793470
-8596.86813167,143.19353086,0.31721832
-8664.70447873,195.45799109,0.26525180
-8611.81683854,258.44840743,0.30171854
-9079.73273867,147.96724818,0.30811334
-9536.63746998,129.63418407,0.32420570
-9936.33684499,96.45099349,0.32921130
-9525.88855321,221.08661255,0.26396986
-9352.20839651,193.82141245,0.25778621
-9147.93957694,314.56204597,0.18667485
-9424.35384566,233.18092014,0.24297573
-9684.18914336,108.05596126,0.30830502
-8207.05056942,262.99394914,0.21915040
-9530.52982444,83.15145576,0.33911061
-9122.39403877,116.72960902,0.30448289
-9141.63754475,103.62665999,0.30945493
-8592.50954254,34.79341688,0.43759375
-4481.85624921,221030.50570486,0.00010000
-4481.35021924,217619.79153723,0.00010000
-4469.17860843,260355.08366433,0.00010000
-4466.23228024,235178.06776945,0.00010000
-4458.94805480,249294.49611828,0.00010085
-4453.89703433,257506.77148723,0.00010000
-4440.21501498,263055.75593006,0.00010301
-4440.64518617,249332.38216251,0.00010000
-4434.32079476,249668.45632702,0.00010000
-4428.61289978,256031.52759153,0.00010005
-4423.31651385,260152.16037614,0.00010005
-4417.16536817,256309.14927584,0.00010082
-4409.80939270,266221.83391418,0.00011838
-4401.83065057,268291.46601506,0.00013025
-4392.14948592,264169.84855642,0.00010000
-4391.08937418,253487.89345855,0.00010000
-4383.44499992,250502.89281712,0.00010000
-4377.27868156,258397.34578831,0.00010000
-4371.62794931,253196.17813179,0.00010006
-4366.70384637,240706.17411608,0.00010000
-4360.20945786,250433.54480168,0.00010000
-4346.75431354,228243.03932168,0.00010304
-4350.45811493,264032.37266075,0.00010000
-4358.87508869,248732.12273718,0.00010000
-4368.17026649,259319.64417167,0.00010000
-4377.90898400,251788.71985643,0.00010000
-4385.42882542,246784.11557780,0.00010000
-4399.53710785,246977.18336156,0.00010000
-4402.57273414,253717.09048274,0.00010000
-4405.98903120,253907.03537256,0.00011358
-4412.64672328,254710.76524626,0.00010000
-4419.11396383,256953.09942222,0.00010000
-4422.15234567,258608.77145377,0.00010000
-4427.03304991,266375.18653150,0.00010000
-4439.99515078,258028.08000012,0.00010000
-4452.28410091,246462.68684077,0.00010000
-4457.73971068,252851.52765058,0.00010000
-4459.34263454,256322.00849983,0.00010000
-4469.63688045,253591.01944415,0.00010139
-4481.55097350,240532.70829671,0.00010000
-4485.94003557,254431.19775007,0.00010146
-4487.56052353,250863.76366360,0.00010000
-4501.12343464,225282.80671556,0.00010000
-4505.56534972,192183.61093681,0.00010000
-9167.30657975,21.21528060,0.46873468
-8700.40370276,65.64290492,0.34813041
-8067.54088899,43.84159712,0.42936091
-11251.65465010,111.27861360,0.31558608
-10132.77129200,110.50608136,0.29343103
-11796.63985767,156.30871115,0.22254488
-11311.39024304,148.38098883,0.28700083
-11140.81129039,126.14233382,0.32736468
-11165.40183448,231.27619044,0.24920279
-10673.96558332,149.31154411,0.28054206
-13897.48450309,46.63361271,0.36208269
-10073.34713731,140.10035961,0.29712511
-10167.09366582,119.89779772,0.33095299
-9869.67403128,269.68881102,0.27134998
-10094.94321455,172.83827309,0.28697511
-9821.28793841,496.33794148,0.18934826
-9728.53277789,161.16149783,0.33128173
-9407.19697942,207.85288761,0.31994719
-9363.58796182,365.93510337,0.21520028
-9214.70481170,204.32276411,0.30085087
-9091.81404225,343.05523789,0.20229116
-9056.04021068,240.29307021,0.23208556
-9527.33191570,94.65445664,0.27755614
-10128.85611659,49.39484386,0.36714458
-7183.33144383,98.38809042,0.33271612
-4691.15021272,212345.22110168,0.00010001
-4698.49677352,229151.08576270,0.00010000
-4710.70759775,233376.81255595,0.00010000
-4717.81710111,259274.26325084,0.00010000
-4729.20189339,250820.21401473,0.00010000
-4738.10348584,254641.31688773,0.00010556
-4739.87915717,259316.68454451,0.00010000
-4754.08400604,251840.14151737,0.00010000
-4751.67297031,257605.50903476,0.00010000
-4767.86455069,248008.32764851,0.00010000
-4773.10214396,258164.12459781,0.00010030
-4783.90408007,252380.38433068,0.00010000
-4790.84831598,251973.65669476,0.00010000
-4789.13189467,262097.24605072,0.00010000
-4806.03071198,250729.42110971,0.00010001
-4813.11023946,253103.14064364,0.00010000
-4820.94226773,257298.51039630,0.00011668
-4824.63316679,255928.31328218,0.00010000
-4822.15498878,254651.25503102,0.00010000
-4816.28663373,251228.91801102,0.00010000
-4811.17418821,245616.54081568,0.00010000
-4797.99858348,248382.65204343,0.00010000
-4802.24352179,248063.15481084,0.00010000
-4794.32538699,240807.92861840,0.00010000
-4779.80528575,253291.98706000,0.00010000
-4784.66110438,255540.67949999,0.00010000
-4775.94444471,241229.94497175,0.00010000
-4763.00757306,256282.32781746,0.00010000
-4759.76281410,243614.60304670,0.00010114
-4746.10340803,259872.34319204,0.00010000
-4744.51118345,234616.71363809,0.00010035
-4735.90905363,232815.69741427,0.00010000
-6924.57286650,303.74477462,0.21304334
-7424.43613092,318.92961128,0.21071319
-8039.15694647,134.32507273,0.28179392
-8777.09301073,78.06183052,0.37017252
-11721.41922721,39.14074205,0.39358490
-11001.89847653,77.45117737,0.31978623
-10101.96525088,200.29585067,0.21418894
-10272.67518617,189.17819307,0.26717916
-10674.97236817,324.31725155,0.21960229
-10947.30350208,170.13014364,0.30909640
-11191.67159659,142.30602272,0.29116925
-11470.05347915,105.09030066,0.35791447
-12360.16502868,103.28194847,0.29895281
-11443.90476314,287.70560595,0.22275918
-11952.53207781,240.17796311,0.27981905
-12730.98189091,200.19736525,0.25665833
-12525.39811866,738.64067781,0.17954197
-12830.92495814,795.49515870,0.13295847
-13029.09695046,273.43930128,0.21929691
-13145.10592367,189.33397603,0.25036764
-12290.72824889,193.22740667,0.24905603
-12281.62477459,185.39881053,0.22459578
-12419.71874656,67.07893805,0.32724621
-11516.07267539,513.94042984,0.16066883
-11936.93087642,29.60456100,0.44734607
-9196.61541285,60.60303319,0.34502420
-7337.36383800,118.89086646,0.30621719
-6623.81581327,64.60213459,0.39548038
-4544.08631328,213105.41709898,0.00010000
-4547.25556071,233278.96838704,0.00010000
-4538.96738448,237020.56941193,0.00010005
-4527.83058689,251242.66466318,0.00010000
-4522.01116596,254315.95185859,0.00010000
-4511.23416077,250577.46193931,0.00010000
-4515.09275063,244885.50530874,0.00010000
-4502.91912865,258734.64565855,0.00010000
-4505.67253451,248802.58363590,0.00010074
-4493.63386792,262315.66114754,0.00010000
-4492.39716394,237811.64432134,0.00010000
-4482.36019587,256922.97668731,0.00010000
-4479.14572304,251802.80967741,0.00010000
-4473.63438110,241829.10033314,0.00010000
-4462.56711882,255539.26635651,0.00010000
-4462.75624991,250426.88982818,0.00010000
-4459.21916105,238694.61335187,0.00010000
-4450.21028120,255977.32464096,0.00010000
-4439.26270815,259097.75605622,0.00010000
-4432.94267171,256077.34095519,0.00010000
-4427.06327410,258184.31434121,0.00011755
-4434.62749188,248602.51058764,0.00010000
-4444.23187106,252081.49641567,0.00010006
-4453.98017255,258624.48444311,0.00010421
-4450.58153318,258145.43850283,0.00010000
-4462.18363201,257803.92211968,0.00010002
-4468.63430709,245369.45742392,0.00010000
-4482.82734855,250323.21167759,0.00010000
-4486.32230354,260776.99489928,0.00010173
-4492.22035594,251666.67252365,0.00010616
-4495.00568083,253910.48967737,0.00010000
-4509.12518452,247828.59643078,0.00010000
-4514.36279693,260565.91795395,0.00010000
-4522.69622858,244157.85266892,0.00010000
-4524.25494002,263215.49008213,0.00010000
-4533.88087538,243694.69894728,0.00010000
-4541.11818146,258492.89133600,0.00010000
-4557.19877579,244421.99163952,0.00010000
-4563.31399782,240291.33930717,0.00010042
-4555.17458255,242333.17453025,0.00010000
-5314.98780178,245.14192867,0.36745692
-6910.81001792,225.86557087,0.23097448
-7062.49346777,205.86858637,0.25908193
-7356.13589987,159.73904072,0.28981511
-8451.99137452,88.20086125,0.36123030
-11341.70352052,49.66708849,0.38681211
0.00000000,0.00000000,0.00000000
-15173.22158302,28.76543479,0.36499887
-17085.12414216,69.76200335,0.31421125
-14370.48140888,137.15024289,0.26840780
-13310.93725612,614.13813276,0.12188166
-13640.00826165,515.15600034,0.15575812
-13381.65719164,2203.32994141,0.07167974
-13692.80132152,1675.10050701,0.02109100
-13956.94012626,245.37839313,0.27336676
-14016.07309459,201.81937072,0.29686240
-13862.44345733,380.41446385,0.18667247
-13508.15319272,583.81751829,0.16712167
-13668.50878118,139.88259705,0.30355701
-14116.93646484,99.90976854,0.29961947
-13197.20023308,110.72377586,0.31954486
-12693.26769558,109.55838892,0.31607345
-12070.98220451,120.45691882,0.29813755
-12082.91870651,83.50104685,0.33450267
-11661.80023956,42.35624052,0.41432941
-9593.88243410,269.02905266,0.25998793
-9142.28662793,239.72863225,0.24701542
-8935.03914300,274.60249209,0.20555161
-8305.06228878,267.07894942,0.23971804
-7986.69908276,281.79952997,0.20709316
-8027.10097639,106.38436888,0.29106656
-4788.44071005,236720.19422326,0.00010000
-4803.18132948,239032.01824504,0.00010039
-4812.10580570,241688.44390529,0.00010000
-4816.23989813,254591.00337558,0.00010000
-4818.08165498,257030.70566314,0.00010000
-4831.33153763,252136.95017880,0.00010000
-4843.23405889,249004.43539039,0.00010000
-4851.99268758,249179.94506345,0.00010000
-4853.34258111,251717.29626212,0.00010000
-4861.39802994,246855.14534392,0.00010000
-4869.99751065,263117.67514673,0.00010076
-4876.71026121,250012.01422113,0.00010004
-4884.84354986,255999.23388837,0.00010000
-4893.41565490,251294.40619024,0.00010000
-4896.97089982,255080.58679503,0.00010000
-4890.84554568,250939.91122609,0.00010001
-4884.16277421,247840.73231101,0.00010000
-4880.95871431,255025.45788743,0.00010001
-4872.25108099,254435.17358478,0.00010000
-4867.47709043,249006.50654044,0.00010000
-4859.06538560,251408.93772040,0.00010000
-4852.56220814,251128.97337670,0.00010000
-4848.89169199,255299.38571563,0.00010000
-4832.61404745,247623.13946578,0.00010000
-4824.35559618,257505.27342114,0.00010000
-4822.68485059,246299.74863401,0.00010000
-4821.41430860,216369.87080094,0.00010000
-6969.33309643,107.16495869,0.38037510
-8486.02368538,87.74874348,0.33366287
-8807.67944869,227.49039488,0.25294752
-9175.80899731,217.54688539,0.27238199
-9453.82569418,371.84811963,0.21217634
-10056.74555685,268.25278063,0.21953707
-10222.98034544,267.67344048,0.22512795
-10483.08569241,1240.89077046,0.08064021
-10399.67445496,113.20201151,0.33011799
-723486.35461339,17427.51901290,0.00010001
-13014.78470288,280.04764838,0.21882326
-13400.34064329,294.12806307,0.21690302
-14369.26743307,81.92990030,0.38018293
-14308.76274061,620.81147441,0.16500112
-14415.46392586,169.76284490,0.25697113
-14404.34602481,217.11366954,0.20540993
-14585.53423035,262.56929490,0.22726949
-14903.49168626,203.62373332,0.23456647
-14700.02487121,504.12710116,0.14177780
-14592.28969037,270.18811931,0.24374000
-15755.65049081,81.22015903,0.33909768
-13412.59424212,689.62184296,0.12451569
-14065.28094847,332.08354441,0.21953238
-14739.55062519,278.70068977,0.21746192
-18222.87494966,36.45346253,0.36633998
-12332.27278513,48.73259735,0.40776112
-9913.82372829,114.05674285,0.29935203
-9095.02636653,98.04986832,0.36587993
-8376.99329920,251.08378102,0.23929450
-7936.98670154,162.39595303,0.35685761
-7477.91992833,154.31617450,0.34925305
-7638.24503033,89.48138287,0.34351109
-6895.83372144,362.81059856,0.17957543
-4579.20222225,231013.91258272,0.00010000
-4579.11029278,244256.22181188,0.00010140
-4577.60649642,236359.53004860,0.00010000
-4567.25475781,242675.00053338,0.00010000
-4557.86797944,259707.06251222,0.00010000
-4559.67149067,257052.10128231,0.00010000
-4550.51264128,250967.02367039,0.00010000
-4539.98549566,253479.04350389,0.00010000
-4538.87216603,246013.87070144,0.00010006
-4528.55505961,264675.27221742,0.00010000
-4528.25082479,250150.59855008,0.00010007
-4518.52322955,257113.20468025,0.00010127
-4511.79147283,249732.63708871,0.00010000
-4500.81173040,253977.73967094,0.00010000
-4500.25970340,250328.24720244,0.00010000
-4489.52118651,264007.27106747,0.00010000
-4490.62307694,249263.77834329,0.00010004
-4485.89927224,251071.99278910,0.00010000
-4477.10410848,265771.08749823,0.00010000
-4493.28409471,248833.50085596,0.00010000
-4500.98344078,255192.75162752,0.00010001
-4508.20944552,246867.55665590,0.00010000
-4517.20254871,250056.96993116,0.00010000
-4525.44271872,246344.87189349,0.00010000
-4528.87193800,253172.65210473,0.00010000
-4542.28767037,244045.15689426,0.00010000
-4544.52053818,259695.05171539,0.00010000
-4558.59166476,252156.01482674,0.00010000
-4562.74968899,251428.77794984,0.00010000
-4563.41099945,266636.52350629,0.00010000
-4576.45263258,262854.73689609,0.00010001
-4585.96246568,245973.09429093,0.00010000
-4586.58599381,234426.74677547,0.00010000
-4598.51409834,244292.85204735,0.00010000
-4599.85849470,219939.02803374,0.00010000
-7757.62770852,148.04272187,0.23942592
-7691.51411739,224.11574485,0.23923531
-8107.79274874,237.98212341,0.20656463
-8211.30564518,148.75302156,0.33988709
-8595.66412322,220.18294469,0.24162330
-9082.03478623,367.14813340,0.24128176
-9672.12243063,475.46818143,0.17002615
-9307.11784309,251.89227712,0.28408818
-13002.54725245,105.11795381,0.27873972
-35746.44810238,291.84136704,0.00010000
-13934.69523736,475.54022763,0.20976551
-13635.17277796,2609.07283578,0.05574420
-13449.70767073,137.27627140,0.32375281
-14993.79182142,397.08480804,0.21593489
-15040.88055470,367.11869513,0.18810029
-14714.37634773,538.88634830,0.16809148
-14103.37501987,155.08392296,0.27693979
-14121.17332472,212.90114015,0.25287370
-14475.55870297,719.69640507,0.12548620
-14584.51191031,248.83638670,0.18928930
-14873.94176126,347.73562114,0.18155632
-15310.69337589,110.87871968,0.31664196
-1477015.85316568,31062.03354016,0.00010000
-15827.67237181,820.36594730,0.09594678
-13203.63433664,85.02956454,0.35193131
-12138.63493912,67.04962177,0.37652227
-12082.22124356,212.53618031,0.24435826
-11639.49999897,112.16116483,0.33530957
-11535.82559985,125.13121214,0.30185909
-10372.68901458,202.66925944,0.26641231
-9868.67346881,210.70199384,0.24262793
-9424.90791355,60.06355557,0.41165549
-8099.74395566,363.38404797,0.19949811
-7391.95815652,484.00206987,0.18247360
-4848.52123025,217308.06164241,0.00010000
-4858.08367314,232278.13108488,0.00010000
-4868.28160817,241552.25970562,0.00010000
-4873.34037218,252100.64158928,0.00010000
-4885.64281108,251344.50924474,0.00010000
-4887.50901090,251991.41952855,0.00010000
-4897.51320959,253322.09629968,0.00010003
-4907.37908127,259557.68773962,0.00010000
-4910.43805229,259468.56208299,0.00010000
-4909.01308591,252534.19282371,0.00010000
-4922.86684114,251261.59583678,0.00010000
-4934.80822712,249103.35170541,0.00010000
-4943.89744600,253460.75807208,0.00010000
-4941.09317446,261638.00143071,0.00010000
-4941.84308543,250291.57806091,0.00010000
-4938.19310202,250308.13870569,0.00010000
-4929.96037248,257712.58038416,0.00010096
-4916.94484831,257971.81191620,0.00010000
-4915.50049169,254228.44727311,0.00010080
-4910.94088352,247000.47751926,0.00010000
-4910.59798302,242454.99060368,0.00010000
-4903.35355717,244071.24549540,0.00010000
-4891.99223607,256177.00173053,0.00010000
-4887.66352061,249264.53925816,0.00010000
-4876.30137824,241661.36070923,0.00010000
-4869.80276594,223367.11966420,0.00010000
-8486.76613037,156.30015654,0.23451109
-8403.60924954,415.60787308,0.18081980
-9496.86091973,145.44982243,0.29880122
-10376.82161175,81.91025978,0.32528914
-12096.67915489,62.94919647,0.36650831
-12343.55239715,163.32319524,0.26088829
-12164.10362371,784.58068495,0.12722709
-12434.57963227,189.66583868,0.26379040
-13981.55873368,220.05622024,0.24030660
-13262.04761717,211.73073080,0.26329268
-14982.82156311,139.20907903,0.28187589
-16533.80132242,295.79352144,0.18235135
-14753.24604229,65.76172111,0.40261509
-14542.44886956,154.23480956,0.29540275
-17217.04346200,70.38741182,0.34644258
-16188.50393533,75.67175965,0.31547038
-15406.44521607,92.93872551,0.31564679
-16273.43609851,261.04153898,0.22642972
-14621.68560582,165.43478766,0.23637865
-15266.53193700,255.36476370,0.17393225
-15271.89606775,211.89586761,0.19668638
-376894.40311710,11635.54753089,0.00010000
-13945.33738045,55.32870138,0.40567646
-13281.39087574,233.33405209,0.23479474
-679359.89977892,11675.99287882,0.00010000
-11965.86088890,332.05319061,0.17928535
0.00000000,0.00000000,0.00000000
-10248.97537338,144.68669523,0.30609908
-9868.44380546,187.87151631,0.28778321
-9321.01321518,115.65418262,0.32452762
-8850.44630809,260.74784700,0.19822031
-8816.15406737,230.75691743,0.20407715
-8631.70195077,229.87205887,0.23746537
-8418.09770406,312.23808104,0.15926665
-4630.68574980,197897.38335309,0.00010000
-4627.29005292,225062.48727434,0.00010000
-4620.32479058,239620.79373527,0.00010000
-4617.56050446,241532.12766157,0.00010000
-4608.40951065,252870.95355809,0.00010000
-4594.56139924,256744.53524261,0.00010000
-4591.36517683,259328.68414694,0.00010000
-4592.72048662,252307.54890368,0.00010000
-4583.78039176,246817.90155148,0.00010000
-4575.84221949,262224.67542296,0.00010000
-4565.40018736,260702.23229196,0.00010000
-4567.39661393,248478.88149874,0.00010000
-4554.30685677,256751.33203468,0.00010000
-4550.30217483,255391.83514788,0.00010000
-4542.93595494,243325.11796620,0.00010171
-4529.21652317,260410.25158481,0.00010000
-4531.04884838,248276.26729207,0.00010000
-4531.45965926,256358.10900388,0.00010000
-4537.92369970,262551.58730043,0.00010000
-4553.52033817,252242.49851872,0.00010001
-4557.14741400,263087.43027232,0.00012684
-4562.37069785,252884.47275475,0.00010000
-4572.00003463,249221.88933939,0.00010000
-4577.90278254,252282.17379156,0.00010000
-4575.49340411,263357.77748108,0.00010000
-4595.77051655,259304.13254032,0.00010000
-4605.32192031,245503.76869389,0.00010000
-4609.31755547,249904.27067833,0.00010000
-4614.69302359,248104.82609284,0.00010000
-4617.57754385,249316.10997918,0.00010000
-4626.85379092,257193.41222483,0.00010103
-4630.62603650,244474.25572361,0.00010001
-4633.80857689,244364.80235386,0.00010000
-4642.60048399,207491.10021120,0.00010000
-8186.45555044,52.40201587,0.35050912
-9859.28109732,69.05233946,0.35796782
-9435.34458602,192.95353898,0.23837276
-10143.44640158,198.32318762,0.23182832
-10399.49389662,111.21534269,0.31852004
-10436.37510152,236.28606385,0.28123418
-10458.01043216,96.00961686,0.35726138
-13519.66508191,36.27591936,0.43292157
-772180.48902756,16714.22297428,0.00010000
-13274.85031644,145.92718883,0.31406981
-16598.70747015,247.72628445,0.22173338
-16404.13037427,770.58990991,0.09422826
-16187.30039638,842.54801638,0.12229635
-16378.11353445,551.31399473,0.15948963
-17184.88628598,142.73447863,0.27194224
-16670.73092682,661.71556514,0.12006663
-16524.88471105,1136.78815987,0.05826690
-16939.92137215,280.74627867,0.20441630
-17127.61157129,385.27667831,0.15680248
-17168.02974703,240.10938052,0.20696443
-17180.04552759,295.22192016,0.16382265
-15632.72086712,145.05881580,0.26825131
-15516.55265280,1083.80085879,0.08284966
-15477.89171811,735.54362972,0.12222191
-15836.90637163,123.14386663,0.29816584
-14738.82103004,220.75660550,0.25863094
-14460.78840762,135.28823429,0.29316533
-13780.78381371,180.06954217,0.26856158
-11976.20375813,277.54569002,0.26069349
-13404.18808661,17.43412479,0.47732677
-10578.67313855,95.95031705,0.33566806
0.00000000,0.00000000,0.00000000
-8721.86749110,164.09638265,0.28168571
-6308.48051575,77.67986573,0.37555976
-4881.58828542,265706.00024587,0.00010000
-4893.02740326,265653.53694967,0.00010000
-4908.10889956,257450.01240609,0.00010000
-4914.74312655,255246.40468201,0.00010000
-4929.66785806,227117.76401140,0.00010000
-4937.58388911,241043.34184794,0.00010011
-4926.28663195,263466.37957542,0.00010000
-4945.56067108,249063.02289445,0.00010000
-4952.82613749,246125.37105465,0.00010000
-4957.14447474,258634.94505034,0.00010000
-4967.36188038,258258.83221189,0.00010107
-4975.04535377,249615.68091625,0.00010006
-4972.52984689,259619.44223003,0.00010000
-4988.54055116,242376.10266947,0.00010000
-4977.12825769,252065.78465653,0.00010000
-4973.59029122,246767.45719231,0.00010000
-4972.99223678,248165.04157948,0.00010000
-4958.80090766,257110.11435516,0.00010000
-4956.12003844,243534.67696356,0.00010000
-4947.13080797,255623.24879577,0.00010000
-4940.81103233,258681.68431435,0.00010639
-4939.61847333,247444.01731207,0.00010000
-4932.80707627,250687.38302129,0.00010015
-4920.07402901,259180.41951074,0.00010000
-4910.65055782,256272.45238301,0.00010001
-4906.71627465,248814.31425350,0.00010000
-4906.01413199,238121.00627491,0.00010000
-4892.01527910,218668.96011799,0.00010000
-9810.70190826,67.08262880,0.38416278
-9637.87895870,106.08518630,0.31041796
-10051.63730366,69.09064342,0.36889830
-13336.41641353,118.94027893,0.29353892
-14875.27811683,92.73572941,0.29923212
-14905.86748235,117.60616970,0.30500352
-14327.65807933,427.11687464,0.14074477
-16411.80936546,146.60717835,0.25668636
-16144.82741945,340.02645296,0.18872397
-16010.54982573,1609.65504979,0.03004174
-16467.95364180,435.32406860,0.16954455
-16590.07513852,780.56868543,0.09839748
-17250.25866073,237.16630465,0.19703704
-17080.90736878,229.35300174,0.18047127
-16353.40856559,188.64904697,0.24066703
-17144.87613644,427.69436006,0.14232599
-17013.00355203,617.89008383,0.13306901
-16845.38553008,1098.53608105,0.07205239
-16766.50642015,1635.51042137,0.02339814
-16799.28613673,429.58143024,0.18870026
-16515.29111437,412.21960130,0.20025327
-16586.96103902,392.06333834,0.18473410
-16796.14014346,49.63868646,0.36717383
-14559.31070196,239.76627206,0.26390015
-14574.42378589,130.71445381,0.31616359
-14703.42826980,86.03190041,0.34510716
-15686.21638156,48.99799158,0.40132119
-10604.50749179,81.40503989,0.36440282
-12572.18728559,56.04102930,0.32656078
-12247.35190340,40.66317994,0.35089034
-9029.67452143,117.44704263,0.27787888
-11244.48699736,73.69148835,0.25384754
-4668.29993559,218258.12605791,0.00010000
-4667.90886433,217860.46022049,0.00010000
-4657.59950943,241378.22333763,0.00010000
-4649.19364298,255711.98042677,0.00010000
-4648.92821493,257837.52519900,0.00010000
-4643.09778676,260538.31528141,0.00010000
-4633.21846488,260785.86985122,0.00010000
-4628.54919200,265477.96048118,0.00010000
-4622.18770455,262849.14099651,0.00010000
-4617.09748259,255206.80823343,0.00010000
-4615.24291045,253665.65999818,0.00010000
-4622.50750993,237073.49858414,0.00010000
-4614.16297812,244180.20727938,0.00010000
-4607.31591126,247289.50038789,0.00010000
-4595.55908900,251534.85030563,0.00010000
-4586.75168243,245567.28055830,0.00010000
-4577.97043286,256461.24206662,0.00010000
-4590.96975911,252366.02017919,0.00010000
-4596.52522621,253099.05949560,0.00010000
-4604.44433059,245947.43065626,0.00010000
-4606.64744268,259732.57851743,0.00012888
-4609.52944537,260916.50306552,0.00010000
-4613.91893702,258706.53092482,0.00010000
-4626.90982139,252642.44662969,0.00010000
-4628.44938721,265656.96346764,0.00010000
-4642.42816064,254700.46460546,0.00010000
-4652.40994071,254632.30726774,0.00010000
-4656.48397005,250926.18641212,0.00010000
-4664.54069479,257922.64805265,0.00010000
-4675.34854044,251616.58288667,0.00010000
-4680.71788660,236391.57269878,0.00010000
-4687.11718243,238732.52772196,0.00010000
-4692.78033037,227270.27849807,0.00010000
-6447.12109743,71.50308916,0.35946662
-8929.60700231,31.22929530,0.47863220
